Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration   100 | Loss 7.156536 | Acc 4.17% | WER 92.24%
epoch   2 | iteration  2300 | Loss 5.581785 | Acc 10.00% | WER 250.00%
epoch   2 | iteration  2400 | Loss 5.328893 | Acc 10.00% | WER 322.17%
epoch   2 | iteration  2500 | Loss 5.004846 | Acc 14.17% | WER 233.22%
epoch   2 | iteration  2600 | Loss 5.027377 | Acc 4.17% | WER 395.90%
epoch   2 | iteration  2700 | Loss 5.478069 | Acc 10.83% | WER 244.67%
epoch   2 | iteration  2800 | Loss 5.056458 | Acc 9.17% | WER 271.64%
epoch   2 | iteration  2900 | Loss 5.630309 | Acc 11.67% | WER 222.96%
epoch   2 | iteration  3000 | Loss 4.765204 | Acc 8.33% | WER 307.10%
epoch   2 | iteration  3100 | Loss 5.032184 | Acc 5.83% | WER 319.58%
epoch   2 | iteration  3200 | Loss 5.571467 | Acc 10.83% | WER 205.22%
epoch   2 | iteration  3300 | Loss 5.435931 | Acc 8.33% | WER 286.09%
epoch   2 | iteration  3400 | Loss 4.976081 | Acc 10.83% | WER 253.03%
epoch   2 | iteration  3500 | Loss 5.550014 | Acc 10.00% | WER 420.67%
epoch   2 | iteration  3600 | Loss 5.566976 | Acc 10.00% | WER 196.74%
epoch   2 | iteration  3700 | Loss 5.035466 | Acc 10.83% | WER 284.38%
epoch   2 | iteration  3800 | Loss 5.016532 | Acc 11.67% | WER 283.05%
epoch   2 | iteration  3900 | Loss 5.790023 | Acc 10.00% | WER 190.58%
epoch   2 | iteration  4000 | Loss 6.169359 | Acc 6.67% | WER 336.43%
epoch   2 | iteration  4100 | Loss 4.758801 | Acc 9.17% | WER 343.75%
epoch   2 | iteration  4200 | Loss 5.063434 | Acc 8.33% | WER 280.17%
epoch   2 | iteration  4300 | Loss 4.594222 | Acc 12.50% | WER 269.58%
epoch   2 | iteration  4400 | Loss 4.222087 | Acc 10.83% | WER 293.66%
epoch   2 | iteration  4500 | Loss 4.339495 | Acc 11.67% | WER 303.72%
epoch   2 | iteration  4600 | Loss 4.701581 | Acc 14.17% | WER 201.87%
Average Training Loss of Epoch 2: 5.227311 | Acc: 9.30% | WER 288.84%
Average Validation Loss of Epoch 2: 8.622246 | Acc: 0.70% | WER: 416.72% | BLEU-4: 0.00
Average test Loss of Epoch 2: 8.473087 | Acc: 1.47% | WER: 216.92% | BLEU-4: 0.00
####################Epoch 2 Model Saved#####################
epoch   3 | iteration   100 | Loss 5.033685 | Acc 11.67% | WER 290.76%
epoch   3 | iteration   200 | Loss 5.089822 | Acc 8.33% | WER 273.86%
epoch   3 | iteration   300 | Loss 5.874504 | Acc 5.83% | WER 299.84%
epoch   3 | iteration   400 | Loss 5.061339 | Acc 10.00% | WER 226.73%
epoch   3 | iteration   500 | Loss 4.356635 | Acc 11.67% | WER 367.86%
epoch   3 | iteration   600 | Loss 4.710205 | Acc 10.83% | WER 216.94%
epoch   3 | iteration   700 | Loss 5.680683 | Acc 6.67% | WER 293.68%
epoch   3 | iteration   800 | Loss 4.704663 | Acc 10.83% | WER 290.66%
epoch   3 | iteration   900 | Loss 5.028337 | Acc 8.33% | WER 341.67%
epoch   3 | iteration  1000 | Loss 4.010967 | Acc 11.67% | WER 274.79%
epoch   3 | iteration  1100 | Loss 5.292209 | Acc 8.33% | WER 306.41%
epoch   3 | iteration  1200 | Loss 5.085696 | Acc 10.83% | WER 267.61%
epoch   3 | iteration  1300 | Loss 4.548206 | Acc 10.83% | WER 333.07%
epoch   3 | iteration  1400 | Loss 5.062669 | Acc 12.50% | WER 229.02%
epoch   3 | iteration  1500 | Loss 4.396894 | Acc 5.83% | WER 341.32%
epoch   3 | iteration  1600 | Loss 4.433465 | Acc 13.33% | WER 229.42%
epoch   3 | iteration  1700 | Loss 5.019976 | Acc 7.50% | WER 308.83%
epoch   3 | iteration  1800 | Loss 5.146680 | Acc 8.33% | WER 356.64%
epoch   3 | iteration  1900 | Loss 4.972653 | Acc 11.67% | WER 189.05%
epoch   3 | iteration  2000 | Loss 4.275788 | Acc 10.83% | WER 262.04%
epoch   3 | iteration  2100 | Loss 5.138780 | Acc 8.33% | WER 331.25%
epoch   3 | iteration  2200 | Loss 4.545642 | Acc 11.67% | WER 266.54%
epoch   3 | iteration  2300 | Loss 5.055906 | Acc 14.17% | WER 269.19%
epoch   3 | iteration  2400 | Loss 4.005166 | Acc 15.83% | WER 242.58%
epoch   3 | iteration  2500 | Loss 4.701432 | Acc 12.50% | WER 254.67%
epoch   3 | iteration  2600 | Loss 4.481801 | Acc 15.83% | WER 272.19%
epoch   3 | iteration  2700 | Loss 4.697152 | Acc 10.00% | WER 285.28%
epoch   3 | iteration  2800 | Loss 4.281260 | Acc 11.67% | WER 262.25%
epoch   3 | iteration  2900 | Loss 4.380654 | Acc 8.33% | WER 427.22%
epoch   3 | iteration  3000 | Loss 4.793232 | Acc 11.67% | WER 261.30%
epoch   3 | iteration  3100 | Loss 5.021667 | Acc 11.67% | WER 264.04%
epoch   3 | iteration  3200 | Loss 3.951679 | Acc 12.50% | WER 268.75%
epoch   3 | iteration  3300 | Loss 4.967849 | Acc 9.17% | WER 302.78%
epoch   3 | iteration  3400 | Loss 4.935533 | Acc 14.17% | WER 211.52%
epoch   3 | iteration  3500 | Loss 5.397726 | Acc 9.17% | WER 331.94%
epoch   3 | iteration  3600 | Loss 4.244772 | Acc 11.67% | WER 258.08%
epoch   3 | iteration  3700 | Loss 5.273707 | Acc 8.33% | WER 267.64%
epoch   3 | iteration  3800 | Loss 4.872249 | Acc 10.00% | WER 290.00%
epoch   3 | iteration  3900 | Loss 4.711619 | Acc 14.17% | WER 238.91%
epoch   3 | iteration  4000 | Loss 4.760396 | Acc 13.33% | WER 248.04%
epoch   3 | iteration  4100 | Loss 4.684136 | Acc 10.00% | WER 264.23%
