Logging to file...
Dataset samples: 20000
######################Training Started######################
epoch   1 | iteration   100 | Loss 3.012745 | Acc 65.00% | WER 87.86%
epoch   1 | iteration  6100 | Loss 1.229290 | Acc 88.33% | WER 35.86%
epoch   1 | iteration  6200 | Loss 0.527661 | Acc 96.67% | WER 10.10%
epoch   1 | iteration  6300 | Loss 0.226372 | Acc 96.67% | WER 16.67%
epoch   1 | iteration  6400 | Loss 0.426414 | Acc 96.67% | WER 12.50%
epoch   1 | iteration  6500 | Loss 0.863428 | Acc 88.33% | WER 33.33%
epoch   1 | iteration  6600 | Loss 0.520074 | Acc 96.67% | WER 9.09%
epoch   1 | iteration  6700 | Loss 0.439822 | Acc 95.00% | WER 13.57%
epoch   1 | iteration  6800 | Loss 0.200281 | Acc 98.33% | WER 2.78%
epoch   1 | iteration  6900 | Loss 0.451107 | Acc 95.00% | WER 18.75%
epoch   1 | iteration  7000 | Loss 0.459062 | Acc 96.67% | WER 7.69%
Average Training Loss of Epoch 1: 1.123383 | Acc: 87.70% | WER 35.07%
Average Validation Loss of Epoch 1: 1.063888 | Acc: 89.83% | WER: 27.87%
Average test Loss of Epoch 1: 0.819136 | Acc: 92.39% | WER: 22.04%
####################Epoch 1 Model Saved#####################
epoch   2 | iteration   100 | Loss 0.612428 | Acc 93.33% | WER 15.38%
epoch   2 | iteration   200 | Loss 0.864818 | Acc 90.00% | WER 20.00%
epoch   2 | iteration   300 | Loss 0.313871 | Acc 98.33% | WER 3.85%
epoch   2 | iteration   400 | Loss 0.676500 | Acc 91.67% | WER 26.67%
epoch   2 | iteration   500 | Loss 0.310488 | Acc 96.67% | WER 11.69%
epoch   2 | iteration   600 | Loss 0.227821 | Acc 98.33% | WER 5.56%
epoch   2 | iteration   700 | Loss 0.584500 | Acc 95.00% | WER 16.67%
epoch   2 | iteration   800 | Loss 0.431168 | Acc 95.00% | WER 29.17%
epoch   2 | iteration   900 | Loss 0.480331 | Acc 96.67% | WER 12.50%
epoch   2 | iteration  1000 | Loss 0.563514 | Acc 93.33% | WER 11.76%
epoch   2 | iteration  1100 | Loss 0.353483 | Acc 96.67% | WER 9.09%
epoch   2 | iteration  1200 | Loss 0.285146 | Acc 96.67% | WER 11.81%
epoch   2 | iteration  1300 | Loss 0.039680 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  1400 | Loss 0.079609 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  1500 | Loss 0.122464 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  1600 | Loss 0.170141 | Acc 98.33% | WER 4.55%
epoch   2 | iteration  1700 | Loss 0.306635 | Acc 98.33% | WER 4.17%
epoch   2 | iteration  1800 | Loss 0.353735 | Acc 98.33% | WER 4.55%
epoch   2 | iteration  1900 | Loss 0.406962 | Acc 96.67% | WER 6.25%
epoch   2 | iteration  2000 | Loss 0.733706 | Acc 98.33% | WER 4.55%
epoch   2 | iteration  2100 | Loss 0.334102 | Acc 96.67% | WER 14.29%
epoch   2 | iteration  2200 | Loss 0.066321 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  2300 | Loss 0.222086 | Acc 98.33% | WER 6.25%
epoch   2 | iteration  2400 | Loss 1.055698 | Acc 88.33% | WER 26.67%
epoch   2 | iteration  2500 | Loss 0.192426 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  2600 | Loss 1.009283 | Acc 88.33% | WER 27.62%
epoch   2 | iteration  2700 | Loss 0.536050 | Acc 91.67% | WER 23.81%
epoch   2 | iteration  2800 | Loss 0.479782 | Acc 96.67% | WER 11.11%
epoch   2 | iteration  2900 | Loss 0.088165 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  3000 | Loss 0.137220 | Acc 98.33% | WER 4.17%
epoch   2 | iteration  3100 | Loss 0.425151 | Acc 95.00% | WER 15.48%
epoch   2 | iteration  3200 | Loss 0.336490 | Acc 98.33% | WER 6.25%
epoch   2 | iteration  3300 | Loss 0.148840 | Acc 98.33% | WER 8.33%
epoch   2 | iteration  3400 | Loss 0.448904 | Acc 95.00% | WER 12.70%
epoch   2 | iteration  3500 | Loss 0.241583 | Acc 98.33% | WER 5.00%
epoch   2 | iteration  3600 | Loss 0.021200 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  3700 | Loss 0.741605 | Acc 91.67% | WER 16.23%
epoch   2 | iteration  3800 | Loss 0.280072 | Acc 98.33% | WER 7.14%
epoch   2 | iteration  3900 | Loss 0.195192 | Acc 98.33% | WER 12.50%
epoch   2 | iteration  4000 | Loss 0.810585 | Acc 90.00% | WER 23.08%
epoch   2 | iteration  4100 | Loss 0.152246 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  4200 | Loss 0.713881 | Acc 93.33% | WER 15.38%
epoch   2 | iteration  4300 | Loss 0.031710 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  4400 | Loss 0.041170 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  4500 | Loss 0.008335 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  4600 | Loss 0.019985 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  4700 | Loss 0.008118 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  4800 | Loss 0.653611 | Acc 93.33% | WER 14.56%
epoch   2 | iteration  4900 | Loss 0.350754 | Acc 96.67% | WER 8.33%
epoch   2 | iteration  5000 | Loss 0.211246 | Acc 98.33% | WER 5.56%
epoch   2 | iteration  5100 | Loss 0.227463 | Acc 96.67% | WER 7.32%
epoch   2 | iteration  5200 | Loss 0.181671 | Acc 98.33% | WER 5.00%
epoch   2 | iteration  5300 | Loss 0.870551 | Acc 90.00% | WER 23.38%
epoch   2 | iteration  5400 | Loss 0.503180 | Acc 93.33% | WER 22.22%
epoch   2 | iteration  5500 | Loss 0.225803 | Acc 98.33% | WER 3.85%
epoch   2 | iteration  5600 | Loss 0.065672 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  5700 | Loss 0.653727 | Acc 93.33% | WER 17.14%
epoch   2 | iteration  5800 | Loss 0.217529 | Acc 98.33% | WER 5.56%
epoch   2 | iteration  5900 | Loss 0.648579 | Acc 93.33% | WER 16.67%
epoch   2 | iteration  6000 | Loss 0.079291 | Acc 100.00% | WER 0.00%
epoch   2 | iteration  6100 | Loss 0.465208 | Acc 95.00% | WER 12.50%
epoch   2 | iteration  6200 | Loss 0.712017 | Acc 93.33% | WER 13.33%
epoch   2 | iteration  6300 | Loss 0.490572 | Acc 96.67% | WER 8.85%
epoch   2 | iteration  6400 | Loss 0.440100 | Acc 95.00% | WER 16.67%
epoch   2 | iteration  6500 | Loss 0.596618 | Acc 93.33% | WER 18.75%
epoch   2 | iteration  6600 | Loss 0.217487 | Acc 98.33% | WER 5.00%
epoch   2 | iteration  6700 | Loss 0.262255 | Acc 96.67% | WER 16.67%
epoch   2 | iteration  6800 | Loss 0.581667 | Acc 95.00% | WER 9.38%
epoch   2 | iteration  6900 | Loss 0.539541 | Acc 95.00% | WER 11.54%
epoch   2 | iteration  7000 | Loss 0.699242 | Acc 91.67% | WER 23.85%
Average Training Loss of Epoch 2: 0.429364 | Acc: 96.08% | WER 10.81%
Average Validation Loss of Epoch 2: 0.812648 | Acc: 92.43% | WER: 20.81%
Average test Loss of Epoch 2: 0.586089 | Acc: 94.67% | WER: 15.65%
####################Epoch 2 Model Saved#####################
epoch   3 | iteration   100 | Loss 0.065165 | Acc 100.00% | WER 0.00%
epoch   3 | iteration   200 | Loss 0.050271 | Acc 100.00% | WER 0.00%
epoch   3 | iteration   300 | Loss 0.167768 | Acc 98.33% | WER 6.25%
epoch   3 | iteration   400 | Loss 0.029881 | Acc 100.00% | WER 0.00%
epoch   3 | iteration   500 | Loss 0.190361 | Acc 98.33% | WER 6.25%
epoch   3 | iteration   600 | Loss 0.587836 | Acc 96.67% | WER 8.33%
epoch   3 | iteration   700 | Loss 0.277264 | Acc 98.33% | WER 3.12%
epoch   3 | iteration   800 | Loss 0.040894 | Acc 100.00% | WER 0.00%
epoch   3 | iteration   900 | Loss 0.109792 | Acc 98.33% | WER 5.56%
epoch   3 | iteration  1000 | Loss 0.355233 | Acc 95.00% | WER 17.41%
epoch   3 | iteration  1100 | Loss 0.912255 | Acc 96.67% | WER 5.00%
epoch   3 | iteration  1200 | Loss 0.188119 | Acc 98.33% | WER 3.57%
epoch   3 | iteration  1300 | Loss 0.716565 | Acc 91.67% | WER 18.41%
epoch   3 | iteration  1400 | Loss 0.344246 | Acc 96.67% | WER 9.09%
epoch   3 | iteration  1500 | Loss 0.045508 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  1600 | Loss 0.783592 | Acc 91.67% | WER 22.73%
epoch   3 | iteration  1700 | Loss 0.289744 | Acc 96.67% | WER 11.11%
epoch   3 | iteration  1800 | Loss 0.122775 | Acc 98.33% | WER 7.14%
epoch   3 | iteration  1900 | Loss 0.005553 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  2000 | Loss 0.656591 | Acc 93.33% | WER 20.20%
epoch   3 | iteration  2100 | Loss 0.076448 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  2200 | Loss 0.236151 | Acc 98.33% | WER 3.57%
epoch   3 | iteration  2300 | Loss 0.160003 | Acc 98.33% | WER 7.14%
epoch   3 | iteration  2400 | Loss 0.226480 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  2500 | Loss 0.601920 | Acc 91.67% | WER 31.25%
epoch   3 | iteration  2600 | Loss 0.145225 | Acc 98.33% | WER 8.33%
epoch   3 | iteration  2700 | Loss 0.095287 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  2800 | Loss 0.143405 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  2900 | Loss 0.304719 | Acc 98.33% | WER 4.17%
epoch   3 | iteration  3000 | Loss 0.013526 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  3100 | Loss 0.443747 | Acc 98.33% | WER 3.85%
epoch   3 | iteration  3200 | Loss 0.118038 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  3300 | Loss 0.079920 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  3400 | Loss 0.123720 | Acc 98.33% | WER 5.56%
epoch   3 | iteration  3500 | Loss 0.002792 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  3600 | Loss 0.089545 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  3700 | Loss 0.451930 | Acc 96.67% | WER 10.00%
epoch   3 | iteration  3800 | Loss 0.305809 | Acc 98.33% | WER 4.55%
epoch   3 | iteration  3900 | Loss 0.549489 | Acc 95.00% | WER 16.67%
epoch   3 | iteration  4000 | Loss 0.488327 | Acc 95.00% | WER 16.67%
epoch   3 | iteration  4100 | Loss 0.140348 | Acc 98.33% | WER 5.00%
epoch   3 | iteration  4200 | Loss 0.238290 | Acc 96.67% | WER 11.69%
epoch   3 | iteration  4300 | Loss 0.044347 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  4400 | Loss 0.287805 | Acc 96.67% | WER 7.74%
epoch   3 | iteration  4500 | Loss 0.111372 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  4600 | Loss 0.003830 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  4700 | Loss 0.753365 | Acc 93.33% | WER 15.71%
epoch   3 | iteration  4800 | Loss 0.122679 | Acc 98.33% | WER 7.14%
epoch   3 | iteration  4900 | Loss 0.289868 | Acc 98.33% | WER 3.57%
epoch   3 | iteration  5000 | Loss 0.255948 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  5100 | Loss 0.499107 | Acc 95.00% | WER 14.09%
epoch   3 | iteration  5200 | Loss 0.781541 | Acc 93.33% | WER 15.38%
epoch   3 | iteration  5300 | Loss 0.037621 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  5400 | Loss 0.038424 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  5500 | Loss 0.329487 | Acc 98.33% | WER 3.12%
epoch   3 | iteration  5600 | Loss 0.380279 | Acc 96.67% | WER 10.80%
epoch   3 | iteration  5700 | Loss 0.403494 | Acc 96.67% | WER 7.69%
epoch   3 | iteration  5800 | Loss 0.036281 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  5900 | Loss 0.172859 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  6000 | Loss 0.254377 | Acc 98.33% | WER 5.00%
epoch   3 | iteration  6100 | Loss 0.180433 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  6200 | Loss 0.462824 | Acc 96.67% | WER 8.33%
epoch   3 | iteration  6300 | Loss 0.331446 | Acc 96.67% | WER 9.09%
epoch   3 | iteration  6400 | Loss 0.256529 | Acc 96.67% | WER 12.88%
epoch   3 | iteration  6500 | Loss 0.006835 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  6600 | Loss 0.228523 | Acc 96.67% | WER 6.25%
epoch   3 | iteration  6700 | Loss 0.060799 | Acc 100.00% | WER 0.00%
epoch   3 | iteration  6800 | Loss 0.132118 | Acc 98.33% | WER 4.55%
epoch   3 | iteration  6900 | Loss 0.264810 | Acc 96.67% | WER 11.11%
epoch   3 | iteration  7000 | Loss 0.206606 | Acc 98.33% | WER 3.57%
Average Training Loss of Epoch 3: 0.250957 | Acc: 98.02% | WER 5.38%
Average Validation Loss of Epoch 3: 0.705257 | Acc: 93.77% | WER: 17.27%
Average test Loss of Epoch 3: 0.495164 | Acc: 95.79% | WER: 12.41%
####################Epoch 3 Model Saved#####################
epoch   4 | iteration   100 | Loss 0.130609 | Acc 100.00% | WER 0.00%
epoch   4 | iteration   200 | Loss 0.004876 | Acc 100.00% | WER 0.00%
epoch   4 | iteration   300 | Loss 0.260185 | Acc 100.00% | WER 0.00%
epoch   4 | iteration   400 | Loss 0.105290 | Acc 98.33% | WER 7.14%
epoch   4 | iteration   500 | Loss 0.006662 | Acc 100.00% | WER 0.00%
epoch   4 | iteration   600 | Loss 0.431491 | Acc 96.67% | WER 7.14%
epoch   4 | iteration   700 | Loss 0.219172 | Acc 100.00% | WER 0.00%
epoch   4 | iteration   800 | Loss 0.591428 | Acc 96.67% | WER 12.50%
epoch   4 | iteration   900 | Loss 0.096612 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1000 | Loss 0.090978 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1100 | Loss 0.023130 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1200 | Loss 0.000500 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1300 | Loss 0.171487 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1400 | Loss 0.006451 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1500 | Loss 0.386644 | Acc 96.67% | WER 9.09%
epoch   4 | iteration  1600 | Loss 0.012132 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1700 | Loss 0.228043 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1800 | Loss 0.052525 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  1900 | Loss 0.109098 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2000 | Loss 0.100542 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2100 | Loss 0.033580 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2200 | Loss 0.114286 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2300 | Loss 0.030124 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2400 | Loss 0.210779 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2500 | Loss 0.376444 | Acc 98.33% | WER 3.33%
epoch   4 | iteration  2600 | Loss 0.011732 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2700 | Loss 0.059806 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2800 | Loss 0.040678 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  2900 | Loss 0.229803 | Acc 98.33% | WER 5.00%
epoch   4 | iteration  3000 | Loss 0.111226 | Acc 98.33% | WER 8.33%
epoch   4 | iteration  3100 | Loss 0.222818 | Acc 98.33% | WER 5.00%
epoch   4 | iteration  3200 | Loss 0.668388 | Acc 91.67% | WER 14.71%
epoch   4 | iteration  3300 | Loss 0.001667 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  3400 | Loss 0.090925 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  3500 | Loss 0.291299 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  3600 | Loss 0.090998 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  3700 | Loss 0.202779 | Acc 98.33% | WER 3.57%
epoch   4 | iteration  3800 | Loss 0.007611 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  3900 | Loss 0.089638 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4000 | Loss 0.005080 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4100 | Loss 0.100352 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4200 | Loss 0.036332 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4300 | Loss 0.071417 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4400 | Loss 0.310275 | Acc 96.67% | WER 20.00%
epoch   4 | iteration  4500 | Loss 0.159436 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4600 | Loss 0.008618 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4700 | Loss 0.033901 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4800 | Loss 0.001280 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  4900 | Loss 0.002542 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  5000 | Loss 0.191645 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  5100 | Loss 0.266084 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  5200 | Loss 0.208745 | Acc 98.33% | WER 6.25%
epoch   4 | iteration  5300 | Loss 0.126762 | Acc 98.33% | WER 4.55%
epoch   4 | iteration  5400 | Loss 0.078998 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  5500 | Loss 0.343758 | Acc 98.33% | WER 2.78%
epoch   4 | iteration  5600 | Loss 0.014300 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  5700 | Loss 0.051420 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  5800 | Loss 0.435757 | Acc 96.67% | WER 7.67%
epoch   4 | iteration  5900 | Loss 0.225671 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6000 | Loss 0.053604 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6100 | Loss 0.345422 | Acc 98.33% | WER 8.33%
epoch   4 | iteration  6200 | Loss 0.210615 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6300 | Loss 0.325654 | Acc 98.33% | WER 4.17%
epoch   4 | iteration  6400 | Loss 0.174094 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6500 | Loss 0.168375 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6600 | Loss 0.092621 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6700 | Loss 0.129051 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6800 | Loss 0.000462 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  6900 | Loss 0.057609 | Acc 100.00% | WER 0.00%
epoch   4 | iteration  7000 | Loss 0.250541 | Acc 100.00% | WER 0.00%
Average Training Loss of Epoch 4: 0.163056 | Acc: 99.29% | WER 1.89%
Average Validation Loss of Epoch 4: 0.659651 | Acc: 94.80% | WER: 14.37%
Average test Loss of Epoch 4: 0.456521 | Acc: 96.45% | WER: 10.45%
####################Epoch 4 Model Saved#####################
epoch   5 | iteration   100 | Loss 0.049744 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   200 | Loss 0.007175 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   300 | Loss 0.093737 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   400 | Loss 0.136930 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   500 | Loss 0.003184 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   600 | Loss 0.078873 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   700 | Loss 0.297719 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   800 | Loss 0.093437 | Acc 100.00% | WER 0.00%
epoch   5 | iteration   900 | Loss 0.086285 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1000 | Loss 0.256836 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1100 | Loss 0.069215 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1200 | Loss 0.258029 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1300 | Loss 0.129847 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1400 | Loss 0.196475 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1500 | Loss 0.113818 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1600 | Loss 0.227905 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1700 | Loss 0.313660 | Acc 96.67% | WER 12.50%
epoch   5 | iteration  1800 | Loss 0.265888 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  1900 | Loss 0.061184 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2000 | Loss 0.008129 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2100 | Loss 0.230369 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2200 | Loss 0.076931 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2300 | Loss 0.095982 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2400 | Loss 0.058875 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2500 | Loss 0.078530 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2600 | Loss 0.124299 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2700 | Loss 0.031147 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2800 | Loss 0.067376 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  2900 | Loss 0.009309 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3000 | Loss 0.119372 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3100 | Loss 0.002712 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3200 | Loss 0.074438 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3300 | Loss 0.023710 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3400 | Loss 0.003030 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3500 | Loss 0.000312 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3600 | Loss 0.138376 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3700 | Loss 0.045307 | Acc 100.00% | WER 0.00%
epoch   5 | iteration  3800 | Loss 0.139347 | Acc 100.00% | WER 0.00%
