Logging to file...
Dataset samples: 20654
######################Training Started######################
epoch   1 | iteration   100 | Loss 2.364510 | Acc 75.00% | WER 72.22% | BLEU-4 0.00
epoch   1 | iteration  3900 | Loss 0.807862 | Acc 93.33% | WER 19.89% | BLEU-4 26.25
epoch   1 | iteration  4000 | Loss 1.272008 | Acc 85.00% | WER 39.23% | BLEU-4 0.00
epoch   1 | iteration  4100 | Loss 1.205898 | Acc 86.67% | WER 37.50% | BLEU-4 0.00
epoch   1 | iteration  4200 | Loss 1.446751 | Acc 83.33% | WER 40.38% | BLEU-4 0.00
epoch   1 | iteration  4300 | Loss 1.060306 | Acc 88.33% | WER 31.67% | BLEU-4 0.00
epoch   1 | iteration  4400 | Loss 0.796044 | Acc 91.67% | WER 23.81% | BLEU-4 25.00
epoch   1 | iteration  4500 | Loss 1.097883 | Acc 90.00% | WER 30.68% | BLEU-4 23.88
epoch   1 | iteration  4600 | Loss 0.967825 | Acc 90.00% | WER 20.83% | BLEU-4 35.57
epoch   1 | iteration  4700 | Loss 0.894412 | Acc 88.33% | WER 32.14% | BLEU-4 27.27
epoch   1 | iteration  4800 | Loss 0.704922 | Acc 95.00% | WER 13.64% | BLEU-4 50.00
epoch   1 | iteration  4900 | Loss 1.108801 | Acc 88.33% | WER 42.21% | BLEU-4 0.00
epoch   1 | iteration  5000 | Loss 1.071911 | Acc 90.00% | WER 14.29% | BLEU-4 63.89
epoch   1 | iteration  5100 | Loss 0.797094 | Acc 91.67% | WER 36.90% | BLEU-4 20.47
epoch   1 | iteration  5200 | Loss 0.872283 | Acc 90.00% | WER 30.00% | BLEU-4 50.00
epoch   1 | iteration  5300 | Loss 0.563430 | Acc 95.00% | WER 15.00% | BLEU-4 57.14
epoch   1 | iteration  5400 | Loss 0.671687 | Acc 95.00% | WER 12.24% | BLEU-4 56.25
epoch   1 | iteration  5500 | Loss 0.455240 | Acc 95.00% | WER 22.22% | BLEU-4 41.67
epoch   1 | iteration  5600 | Loss 0.458084 | Acc 96.67% | WER 12.88% | BLEU-4 25.00
epoch   1 | iteration  5700 | Loss 0.562797 | Acc 95.00% | WER 7.89% | BLEU-4 68.75
epoch   1 | iteration  5800 | Loss 0.570733 | Acc 95.00% | WER 15.83% | BLEU-4 43.33
epoch   1 | iteration  5900 | Loss 1.401762 | Acc 86.67% | WER 31.43% | BLEU-4 35.06
epoch   1 | iteration  6000 | Loss 1.152153 | Acc 88.33% | WER 25.27% | BLEU-4 30.00
epoch   1 | iteration  6100 | Loss 0.440861 | Acc 98.33% | WER 4.55% | BLEU-4 81.25
epoch   1 | iteration  6200 | Loss 0.677722 | Acc 93.33% | WER 26.79% | BLEU-4 24.44
epoch   1 | iteration  6300 | Loss 1.355640 | Acc 90.00% | WER 16.90% | BLEU-4 30.22
epoch   1 | iteration  6400 | Loss 1.364357 | Acc 85.00% | WER 29.55% | BLEU-4 25.00
epoch   1 | iteration  6500 | Loss 1.540692 | Acc 83.33% | WER 39.74% | BLEU-4 11.70
epoch   1 | iteration  6600 | Loss 0.888713 | Acc 91.67% | WER 25.42% | BLEU-4 29.17
epoch   1 | iteration  6700 | Loss 0.347107 | Acc 96.67% | WER 6.67% | BLEU-4 88.58
epoch   1 | iteration  6800 | Loss 0.888962 | Acc 91.67% | WER 22.73% | BLEU-4 43.75
epoch   1 | iteration  6900 | Loss 0.741949 | Acc 91.67% | WER 21.43% | BLEU-4 33.33
epoch   1 | iteration  7000 | Loss 0.735459 | Acc 91.67% | WER 21.83% | BLEU-4 25.76
epoch   1 | iteration  7100 | Loss 0.464351 | Acc 98.33% | WER 3.57% | BLEU-4 86.36
epoch   1 | iteration  7200 | Loss 1.766588 | Acc 85.00% | WER 24.92% | BLEU-4 32.71
epoch   1 | iteration  7300 | Loss 0.106897 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  7400 | Loss 0.309112 | Acc 96.67% | WER 13.39% | BLEU-4 30.00
epoch   1 | iteration  7500 | Loss 0.506485 | Acc 96.67% | WER 7.42% | BLEU-4 66.82
epoch   1 | iteration  7600 | Loss 0.241528 | Acc 98.33% | WER 6.25% | BLEU-4 90.00
epoch   1 | iteration  7700 | Loss 1.199108 | Acc 88.33% | WER 31.54% | BLEU-4 20.00
epoch   1 | iteration  7800 | Loss 0.775375 | Acc 93.33% | WER 15.38% | BLEU-4 60.00
epoch   1 | iteration  7900 | Loss 0.560995 | Acc 96.67% | WER 8.33% | BLEU-4 66.67
epoch   1 | iteration  8000 | Loss 0.828103 | Acc 96.67% | WER 6.07% | BLEU-4 70.33
epoch   1 | iteration  8100 | Loss 0.605728 | Acc 95.00% | WER 10.00% | BLEU-4 66.67
epoch   1 | iteration  8200 | Loss 0.501507 | Acc 95.00% | WER 12.69% | BLEU-4 31.65
epoch   1 | iteration  8300 | Loss 0.115230 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8400 | Loss 0.413525 | Acc 95.00% | WER 8.33% | BLEU-4 66.67
epoch   1 | iteration  8500 | Loss 0.438606 | Acc 95.00% | WER 12.50% | BLEU-4 50.00
epoch   1 | iteration  8600 | Loss 0.326579 | Acc 96.67% | WER 9.09% | BLEU-4 75.00
epoch   1 | iteration  8700 | Loss 0.696296 | Acc 91.67% | WER 17.86% | BLEU-4 50.00
epoch   1 | iteration  8800 | Loss 0.322109 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   1 | iteration  8900 | Loss 0.129034 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  9000 | Loss 0.437558 | Acc 96.67% | WER 7.18% | BLEU-4 62.50
epoch   1 | iteration  9100 | Loss 1.044942 | Acc 88.33% | WER 33.04% | BLEU-4 9.09
epoch   1 | iteration  9200 | Loss 0.515223 | Acc 95.00% | WER 17.50% | BLEU-4 28.57
Average Training Loss of Epoch 1: 1.097670 | Acc: 88.33% | WER 32.87% | BLEU-4 26.04
Average Validation Loss of Epoch 1: 0.712459 | Acc: 93.20% | WER: 19.36% | BLEU-4: 1935.79
Average test Loss of Epoch 1: 0.669541 | Acc: 93.64% | WER: 18.48% | BLEU-4: 1848.19
####################Epoch 1 Model Saved#####################
epoch   2 | iteration   100 | Loss 0.532017 | Acc 93.33% | WER 17.05% | BLEU-4 54.17
epoch   2 | iteration   200 | Loss 0.337649 | Acc 98.33% | WER 4.55% | BLEU-4 87.50
epoch   2 | iteration   300 | Loss 0.900011 | Acc 91.67% | WER 22.18% | BLEU-4 18.75
epoch   2 | iteration   400 | Loss 0.794166 | Acc 93.33% | WER 23.81% | BLEU-4 18.18
epoch   2 | iteration   500 | Loss 0.575864 | Acc 93.33% | WER 22.14% | BLEU-4 12.50
epoch   2 | iteration   600 | Loss 0.563058 | Acc 96.67% | WER 9.13% | BLEU-4 48.48
epoch   2 | iteration   700 | Loss 0.383220 | Acc 95.00% | WER 10.71% | BLEU-4 68.18
epoch   2 | iteration   800 | Loss 0.017157 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration   900 | Loss 0.348157 | Acc 96.67% | WER 12.50% | BLEU-4 50.00
epoch   2 | iteration  1000 | Loss 0.355498 | Acc 98.33% | WER 5.56% | BLEU-4 83.33
epoch   2 | iteration  1100 | Loss 1.065831 | Acc 90.00% | WER 26.67% | BLEU-4 30.95
epoch   2 | iteration  1200 | Loss 0.315962 | Acc 98.33% | WER 5.00% | BLEU-4 78.57
epoch   2 | iteration  1300 | Loss 0.375480 | Acc 96.67% | WER 11.11% | BLEU-4 75.00
epoch   2 | iteration  1400 | Loss 0.636364 | Acc 95.00% | WER 13.64% | BLEU-4 68.75
epoch   2 | iteration  1500 | Loss 0.246279 | Acc 98.33% | WER 3.57% | BLEU-4 81.82
epoch   2 | iteration  1600 | Loss 0.130047 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  1700 | Loss 0.790837 | Acc 95.00% | WER 13.57% | BLEU-4 64.94
epoch   2 | iteration  1800 | Loss 0.177730 | Acc 98.33% | WER 6.25% | BLEU-4 70.00
epoch   2 | iteration  1900 | Loss 0.261546 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   2 | iteration  2000 | Loss 0.052098 | Acc 100.00% | WER 0.00% | BLEU-4 50.00
epoch   2 | iteration  2100 | Loss 0.104658 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  2200 | Loss 0.573351 | Acc 95.00% | WER 22.22% | BLEU-4 33.33
epoch   2 | iteration  2300 | Loss 0.023119 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  2400 | Loss 0.199338 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  2500 | Loss 0.388470 | Acc 95.00% | WER 11.54% | BLEU-4 65.00
epoch   2 | iteration  2600 | Loss 0.340775 | Acc 98.33% | WER 3.85% | BLEU-4 80.00
epoch   2 | iteration  2700 | Loss 0.172505 | Acc 98.33% | WER 3.85% | BLEU-4 80.00
epoch   2 | iteration  2800 | Loss 0.532000 | Acc 93.33% | WER 25.00% | BLEU-4 50.00
epoch   2 | iteration  2900 | Loss 0.212672 | Acc 98.33% | WER 5.56% | BLEU-4 66.67
epoch   2 | iteration  3000 | Loss 0.132393 | Acc 98.33% | WER 5.00% | BLEU-4 92.86
epoch   2 | iteration  3100 | Loss 0.282364 | Acc 98.33% | WER 3.12% | BLEU-4 88.46
epoch   2 | iteration  3200 | Loss 0.136574 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  3300 | Loss 1.014123 | Acc 90.00% | WER 18.06% | BLEU-4 46.67
epoch   2 | iteration  3400 | Loss 0.151681 | Acc 98.33% | WER 3.57% | BLEU-4 81.82
epoch   2 | iteration  3500 | Loss 0.421344 | Acc 98.33% | WER 5.56% | BLEU-4 75.00
epoch   2 | iteration  3600 | Loss 0.371685 | Acc 96.67% | WER 7.69% | BLEU-4 80.00
epoch   2 | iteration  3700 | Loss 0.505014 | Acc 93.33% | WER 20.78% | BLEU-4 31.25
epoch   2 | iteration  3800 | Loss 0.292174 | Acc 96.67% | WER 14.29% | BLEU-4 50.00
epoch   2 | iteration  3900 | Loss 0.339916 | Acc 96.67% | WER 8.33% | BLEU-4 66.67
epoch   2 | iteration  4000 | Loss 0.897733 | Acc 90.00% | WER 22.92% | BLEU-4 38.33
epoch   2 | iteration  4100 | Loss 0.831109 | Acc 91.67% | WER 22.53% | BLEU-4 12.50
epoch   2 | iteration  4200 | Loss 0.175783 | Acc 98.33% | WER 5.00% | BLEU-4 92.86
epoch   2 | iteration  4300 | Loss 0.382623 | Acc 95.00% | WER 17.62% | BLEU-4 33.33
epoch   2 | iteration  4400 | Loss 0.225071 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  4500 | Loss 0.425133 | Acc 96.67% | WER 8.01% | BLEU-4 62.78
epoch   2 | iteration  4600 | Loss 0.370608 | Acc 95.00% | WER 10.00% | BLEU-4 66.67
epoch   2 | iteration  4700 | Loss 0.547189 | Acc 93.33% | WER 11.76% | BLEU-4 57.14
epoch   2 | iteration  4800 | Loss 0.265655 | Acc 96.67% | WER 15.48% | BLEU-4 12.50
epoch   2 | iteration  4900 | Loss 0.137535 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  5000 | Loss 0.172599 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  5100 | Loss 0.108208 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  5200 | Loss 0.172992 | Acc 98.33% | WER 6.25% | BLEU-4 80.00
epoch   2 | iteration  5300 | Loss 0.681522 | Acc 93.33% | WER 14.05% | BLEU-4 50.76
epoch   2 | iteration  5400 | Loss 0.388149 | Acc 95.00% | WER 14.09% | BLEU-4 40.18
epoch   2 | iteration  5500 | Loss 0.743281 | Acc 91.67% | WER 19.23% | BLEU-4 55.00
epoch   2 | iteration  5600 | Loss 0.435963 | Acc 95.00% | WER 21.43% | BLEU-4 25.00
epoch   2 | iteration  5700 | Loss 0.380680 | Acc 96.67% | WER 10.71% | BLEU-4 45.45
epoch   2 | iteration  5800 | Loss 0.215583 | Acc 98.33% | WER 10.00% | BLEU-4 50.00
epoch   2 | iteration  5900 | Loss 0.298784 | Acc 96.67% | WER 11.11% | BLEU-4 50.00
epoch   2 | iteration  6000 | Loss 0.571619 | Acc 95.00% | WER 18.06% | BLEU-4 41.67
epoch   2 | iteration  6100 | Loss 0.248915 | Acc 96.67% | WER 11.11% | BLEU-4 58.33
epoch   2 | iteration  6200 | Loss 0.092272 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  6300 | Loss 0.690509 | Acc 91.67% | WER 21.11% | BLEU-4 12.50
epoch   2 | iteration  6400 | Loss 0.508933 | Acc 95.00% | WER 10.71% | BLEU-4 68.18
epoch   2 | iteration  6500 | Loss 0.112769 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  6600 | Loss 0.004461 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  6700 | Loss 0.332744 | Acc 96.67% | WER 20.00% | BLEU-4 50.00
epoch   2 | iteration  6800 | Loss 0.096580 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  6900 | Loss 1.068539 | Acc 86.67% | WER 33.33% | BLEU-4 5.56
epoch   2 | iteration  7000 | Loss 0.408386 | Acc 98.33% | WER 3.85% | BLEU-4 85.00
epoch   2 | iteration  7100 | Loss 0.005367 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  7200 | Loss 0.260616 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  7300 | Loss 0.661513 | Acc 95.00% | WER 15.28% | BLEU-4 36.11
epoch   2 | iteration  7400 | Loss 0.445945 | Acc 96.67% | WER 9.09% | BLEU-4 62.50
epoch   2 | iteration  7500 | Loss 0.166069 | Acc 98.33% | WER 3.12% | BLEU-4 88.46
epoch   2 | iteration  7600 | Loss 0.361291 | Acc 98.33% | WER 5.00% | BLEU-4 92.86
epoch   2 | iteration  7700 | Loss 0.185140 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  7800 | Loss 0.618573 | Acc 95.00% | WER 10.10% | BLEU-4 56.92
epoch   2 | iteration  7900 | Loss 0.237791 | Acc 96.67% | WER 12.50% | BLEU-4 50.00
epoch   2 | iteration  8000 | Loss 0.135949 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  8100 | Loss 0.810717 | Acc 90.00% | WER 18.75% | BLEU-4 53.85
epoch   2 | iteration  8200 | Loss 0.484157 | Acc 95.00% | WER 10.71% | BLEU-4 18.18
epoch   2 | iteration  8300 | Loss 0.005291 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  8400 | Loss 0.279097 | Acc 98.33% | WER 3.12% | BLEU-4 84.62
epoch   2 | iteration  8500 | Loss 0.569104 | Acc 95.00% | WER 18.06% | BLEU-4 36.67
epoch   2 | iteration  8600 | Loss 0.409116 | Acc 95.00% | WER 14.55% | BLEU-4 51.79
epoch   2 | iteration  8700 | Loss 0.105838 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  8800 | Loss 0.409372 | Acc 96.67% | WER 5.88% | BLEU-4 78.57
epoch   2 | iteration  8900 | Loss 0.190364 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  9000 | Loss 0.329784 | Acc 96.67% | WER 9.09% | BLEU-4 62.50
epoch   2 | iteration  9100 | Loss 0.049602 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   2 | iteration  9200 | Loss 0.515861 | Acc 95.00% | WER 13.64% | BLEU-4 50.00
Average Training Loss of Epoch 2: 0.422097 | Acc: 96.18% | WER 10.50% | BLEU-4 64.52
Average Validation Loss of Epoch 2: 0.487548 | Acc: 95.73% | WER: 12.31% | BLEU-4: 1230.53
Average test Loss of Epoch 2: 0.468107 | Acc: 95.77% | WER: 12.40% | BLEU-4: 1240.22
####################Epoch 2 Model Saved#####################
epoch   3 | iteration   100 | Loss 0.233785 | Acc 98.33% | WER 3.57% | BLEU-4 81.82
epoch   3 | iteration   200 | Loss 0.146485 | Acc 98.33% | WER 3.33% | BLEU-4 95.83
epoch   3 | iteration   300 | Loss 0.295049 | Acc 98.33% | WER 5.00% | BLEU-4 71.43
epoch   3 | iteration   400 | Loss 0.263969 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration   500 | Loss 0.140480 | Acc 98.33% | WER 10.00% | BLEU-4 50.00
epoch   3 | iteration   600 | Loss 0.462159 | Acc 96.67% | WER 6.67% | BLEU-4 75.00
epoch   3 | iteration   700 | Loss 0.379392 | Acc 96.67% | WER 11.11% | BLEU-4 50.00
epoch   3 | iteration   800 | Loss 0.249934 | Acc 96.67% | WER 10.10% | BLEU-4 54.17
epoch   3 | iteration   900 | Loss 0.259453 | Acc 98.33% | WER 3.12% | BLEU-4 88.46
epoch   3 | iteration  1000 | Loss 0.117858 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  1100 | Loss 0.090533 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  1200 | Loss 0.178487 | Acc 98.33% | WER 5.00% | BLEU-4 92.86
epoch   3 | iteration  1300 | Loss 0.005263 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  1400 | Loss 0.576014 | Acc 95.00% | WER 18.75% | BLEU-4 30.00
epoch   3 | iteration  1500 | Loss 0.271828 | Acc 96.67% | WER 11.11% | BLEU-4 58.33
epoch   3 | iteration  1600 | Loss 0.094894 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  1700 | Loss 0.525489 | Acc 98.33% | WER 3.33% | BLEU-4 87.50
epoch   3 | iteration  1800 | Loss 0.174510 | Acc 98.33% | WER 6.25% | BLEU-4 60.00
epoch   3 | iteration  1900 | Loss 0.161675 | Acc 98.33% | WER 5.56% | BLEU-4 75.00
epoch   3 | iteration  2000 | Loss 0.256806 | Acc 98.33% | WER 2.63% | BLEU-4 90.62
epoch   3 | iteration  2100 | Loss 0.707829 | Acc 93.33% | WER 11.11% | BLEU-4 63.33
epoch   3 | iteration  2200 | Loss 0.233961 | Acc 98.33% | WER 3.85% | BLEU-4 80.00
epoch   3 | iteration  2300 | Loss 0.062841 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  2400 | Loss 0.019696 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  2500 | Loss 0.173886 | Acc 98.33% | WER 7.14% | BLEU-4 75.00
epoch   3 | iteration  2600 | Loss 0.313133 | Acc 98.33% | WER 4.55% | BLEU-4 75.00
epoch   3 | iteration  2700 | Loss 0.088175 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  2800 | Loss 0.139486 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  2900 | Loss 0.518689 | Acc 95.00% | WER 10.71% | BLEU-4 68.18
epoch   3 | iteration  3000 | Loss 0.170001 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  3100 | Loss 0.376005 | Acc 98.33% | WER 4.55% | BLEU-4 81.25
epoch   3 | iteration  3200 | Loss 0.216311 | Acc 98.33% | WER 10.00% | BLEU-4 50.00
epoch   3 | iteration  3300 | Loss 0.676983 | Acc 91.67% | WER 22.92% | BLEU-4 31.11
epoch   3 | iteration  3400 | Loss 0.758084 | Acc 91.67% | WER 22.65% | BLEU-4 18.33
epoch   3 | iteration  3500 | Loss 0.388176 | Acc 98.33% | WER 3.12% | BLEU-4 92.31
epoch   3 | iteration  3600 | Loss 0.154098 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  3700 | Loss 0.164404 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   3 | iteration  3800 | Loss 0.024030 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  3900 | Loss 0.143871 | Acc 98.33% | WER 5.00% | BLEU-4 92.86
epoch   3 | iteration  4000 | Loss 0.430068 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  4100 | Loss 0.451362 | Acc 98.33% | WER 3.57% | BLEU-4 86.36
epoch   3 | iteration  4200 | Loss 0.219109 | Acc 98.33% | WER 2.94% | BLEU-4 85.71
epoch   3 | iteration  4300 | Loss 0.279085 | Acc 98.33% | WER 6.25% | BLEU-4 70.00
epoch   3 | iteration  4400 | Loss 0.438851 | Acc 95.00% | WER 11.54% | BLEU-4 70.00
epoch   3 | iteration  4500 | Loss 0.003147 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  4600 | Loss 0.417252 | Acc 98.33% | WER 3.33% | BLEU-4 91.67
epoch   3 | iteration  4700 | Loss 0.241271 | Acc 96.67% | WER 9.55% | BLEU-4 46.43
epoch   3 | iteration  4800 | Loss 0.020534 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  4900 | Loss 0.449355 | Acc 93.33% | WER 30.95% | BLEU-4 12.50
epoch   3 | iteration  5000 | Loss 0.287219 | Acc 96.67% | WER 7.69% | BLEU-4 65.78
epoch   3 | iteration  5100 | Loss 0.481818 | Acc 96.67% | WER 16.67% | BLEU-4 50.00
epoch   3 | iteration  5200 | Loss 0.127959 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  5300 | Loss 0.405439 | Acc 96.67% | WER 8.33% | BLEU-4 66.67
epoch   3 | iteration  5400 | Loss 0.107676 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  5500 | Loss 0.283276 | Acc 98.33% | WER 6.25% | BLEU-4 60.00
epoch   3 | iteration  5600 | Loss 0.384812 | Acc 95.00% | WER 10.71% | BLEU-4 59.09
epoch   3 | iteration  5700 | Loss 0.004740 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  5800 | Loss 0.335259 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  5900 | Loss 0.284116 | Acc 96.67% | WER 7.14% | BLEU-4 68.18
epoch   3 | iteration  6000 | Loss 0.154110 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  6100 | Loss 0.443258 | Acc 95.00% | WER 12.24% | BLEU-4 67.50
epoch   3 | iteration  6200 | Loss 0.027000 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  6300 | Loss 0.321269 | Acc 95.00% | WER 22.92% | BLEU-4 10.84
epoch   3 | iteration  6400 | Loss 0.152463 | Acc 98.33% | WER 4.17% | BLEU-4 88.89
epoch   3 | iteration  6500 | Loss 0.119253 | Acc 98.33% | WER 4.55% | BLEU-4 75.00
epoch   3 | iteration  6600 | Loss 0.229685 | Acc 98.33% | WER 8.33% | BLEU-4 66.67
epoch   3 | iteration  6700 | Loss 0.168064 | Acc 98.33% | WER 6.25% | BLEU-4 70.00
epoch   3 | iteration  6800 | Loss 0.047553 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  6900 | Loss 0.001765 | Acc 100.00% | WER 0.00% | BLEU-4 50.00
epoch   3 | iteration  7000 | Loss 0.001588 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   3 | iteration  7100 | Loss 0.008984 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
