Logging to file...
Dataset samples: 20654
######################Training Started######################
epoch   1 | iteration   100 | Loss 7.931185 | Acc 3.33% | WER 141.25% | BLEU-4 0.00
epoch   1 | iteration  4700 | Loss 6.923351 | Acc 10.00% | WER 84.89% | BLEU-4 0.00
epoch   1 | iteration  4800 | Loss 5.242162 | Acc 5.00% | WER 93.75% | BLEU-4 0.00
epoch   1 | iteration  4900 | Loss 6.537924 | Acc 3.33% | WER 545.45% | BLEU-4 0.00
epoch   1 | iteration  5000 | Loss 6.636850 | Acc 6.67% | WER 88.10% | BLEU-4 0.00
epoch   1 | iteration  5100 | Loss 6.384040 | Acc 8.33% | WER 84.34% | BLEU-4 0.00
epoch   1 | iteration  5200 | Loss 5.337795 | Acc 5.00% | WER 95.45% | BLEU-4 0.00
epoch   1 | iteration  5300 | Loss 5.934596 | Acc 8.33% | WER 81.25% | BLEU-4 0.00
epoch   1 | iteration  5400 | Loss 6.147686 | Acc 3.33% | WER 100.00% | BLEU-4 0.00
epoch   1 | iteration  5500 | Loss 6.711234 | Acc 8.33% | WER 89.01% | BLEU-4 0.00
epoch   1 | iteration  5600 | Loss 6.826287 | Acc 6.67% | WER 93.56% | BLEU-4 0.00
epoch   1 | iteration  5700 | Loss 5.305799 | Acc 10.00% | WER 78.41% | BLEU-4 0.00
epoch   1 | iteration  5800 | Loss 5.514620 | Acc 8.33% | WER 80.36% | BLEU-4 0.00
epoch   1 | iteration  5900 | Loss 6.385187 | Acc 10.00% | WER 87.61% | BLEU-4 0.00
epoch   1 | iteration  6000 | Loss 5.347977 | Acc 8.33% | WER 151.67% | BLEU-4 0.00
epoch   1 | iteration  6100 | Loss 5.462752 | Acc 3.33% | WER 100.00% | BLEU-4 0.00
epoch   1 | iteration  6200 | Loss 6.191495 | Acc 8.33% | WER 83.33% | BLEU-4 0.00
epoch   1 | iteration  6300 | Loss 6.635076 | Acc 6.67% | WER 93.03% | BLEU-4 0.00
epoch   1 | iteration  6400 | Loss 6.765653 | Acc 8.33% | WER 86.88% | BLEU-4 0.00
epoch   1 | iteration  6500 | Loss 6.090508 | Acc 3.33% | WER 253.81% | BLEU-4 0.00
epoch   1 | iteration  6600 | Loss 5.148292 | Acc 10.00% | WER 76.39% | BLEU-4 0.00
epoch   1 | iteration  6700 | Loss 5.334553 | Acc 10.00% | WER 94.84% | BLEU-4 0.00
epoch   1 | iteration  6800 | Loss 5.769878 | Acc 5.00% | WER 91.67% | BLEU-4 0.00
epoch   1 | iteration  6900 | Loss 6.483995 | Acc 10.00% | WER 84.62% | BLEU-4 0.00
epoch   1 | iteration  7000 | Loss 5.907829 | Acc 6.67% | WER 87.50% | BLEU-4 0.00
epoch   1 | iteration  7100 | Loss 6.070881 | Acc 10.00% | WER 85.42% | BLEU-4 0.00
epoch   1 | iteration  7200 | Loss 6.280208 | Acc 3.33% | WER 100.00% | BLEU-4 0.00
epoch   1 | iteration  7300 | Loss 6.135586 | Acc 10.00% | WER 81.67% | BLEU-4 0.00
epoch   1 | iteration  7400 | Loss 5.262847 | Acc 8.33% | WER 86.11% | BLEU-4 0.00
epoch   1 | iteration  7500 | Loss 5.500240 | Acc 8.33% | WER 90.45% | BLEU-4 0.00
epoch   1 | iteration  7600 | Loss 6.821765 | Acc 6.67% | WER 90.87% | BLEU-4 0.00
epoch   1 | iteration  7700 | Loss 5.082077 | Acc 10.00% | WER 96.43% | BLEU-4 0.00
epoch   1 | iteration  7800 | Loss 5.705423 | Acc 8.33% | WER 86.67% | BLEU-4 0.00
epoch   1 | iteration  7900 | Loss 6.117814 | Acc 8.33% | WER 81.75% | BLEU-4 0.00
epoch   1 | iteration  8000 | Loss 5.450345 | Acc 5.00% | WER 95.83% | BLEU-4 0.00
epoch   1 | iteration  8100 | Loss 6.197430 | Acc 5.00% | WER 95.00% | BLEU-4 0.00
epoch   1 | iteration  8200 | Loss 5.725007 | Acc 6.67% | WER 89.20% | BLEU-4 0.00
epoch   1 | iteration  8300 | Loss 5.585203 | Acc 6.67% | WER 93.75% | BLEU-4 0.00
epoch   1 | iteration  8400 | Loss 5.762497 | Acc 8.33% | WER 85.45% | BLEU-4 0.00
epoch   1 | iteration  8500 | Loss 5.131925 | Acc 8.33% | WER 82.86% | BLEU-4 0.00
epoch   1 | iteration  8600 | Loss 5.115066 | Acc 8.33% | WER 80.71% | BLEU-4 0.00
epoch   1 | iteration  8700 | Loss 5.577809 | Acc 10.00% | WER 78.79% | BLEU-4 0.00
epoch   1 | iteration  8800 | Loss 5.286635 | Acc 3.33% | WER 511.67% | BLEU-4 0.00
epoch   1 | iteration  8900 | Loss 5.464959 | Acc 5.00% | WER 94.44% | BLEU-4 0.00
epoch   1 | iteration  9000 | Loss 5.908726 | Acc 11.67% | WER 79.29% | BLEU-4 0.00
epoch   1 | iteration  9100 | Loss 6.577103 | Acc 8.33% | WER 98.85% | BLEU-4 0.00
epoch   1 | iteration  9200 | Loss 5.781395 | Acc 5.00% | WER 92.86% | BLEU-4 0.00
Average Training Loss of Epoch 1: 6.177827 | Acc: 6.23% | WER 106.59% | BLEU-4 0.00
