Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration   100 | Loss 2.646884 | Acc 70.00% | WER 100.00% | BLEU-4 0.00
epoch   2 | iteration  4000 | Loss 1.882232 | Acc 70.00% | WER 81.98% | BLEU-4 0.00
epoch   2 | iteration  4100 | Loss 2.300567 | Acc 69.17% | WER 82.18% | BLEU-4 0.00
epoch   2 | iteration  4200 | Loss 1.788100 | Acc 74.17% | WER 75.70% | BLEU-4 0.00
epoch   2 | iteration  4300 | Loss 1.800588 | Acc 72.50% | WER 84.52% | BLEU-4 0.00
epoch   2 | iteration  4400 | Loss 2.147550 | Acc 69.17% | WER 80.00% | BLEU-4 0.00
epoch   2 | iteration  4500 | Loss 1.760652 | Acc 75.00% | WER 81.73% | BLEU-4 0.00
epoch   2 | iteration  4600 | Loss 2.275773 | Acc 66.67% | WER 78.97% | BLEU-4 0.00
Average Training Loss of Epoch 2: 2.010264 | Acc: 70.92% | WER 82.84% | BLEU-4 0.02
Average Validation Loss of Epoch 2: 4.709651 | Acc: 63.73% | WER: 84.84% | BLEU-4: 0.00
Average test Loss of Epoch 2: 4.488756 | Acc: 65.27% | WER: 87.51% | BLEU-4: 0.00
####################Epoch 2 Model Saved#####################
epoch   3 | iteration   100 | Loss 1.718460 | Acc 72.50% | WER 76.29% | BLEU-4 0.00
epoch   3 | iteration   200 | Loss 2.554802 | Acc 62.50% | WER 81.48% | BLEU-4 0.00
epoch   3 | iteration   300 | Loss 2.071924 | Acc 72.50% | WER 77.38% | BLEU-4 0.00
epoch   3 | iteration   400 | Loss 1.982299 | Acc 72.50% | WER 64.27% | BLEU-4 0.00
epoch   3 | iteration   500 | Loss 1.561722 | Acc 75.83% | WER 64.46% | BLEU-4 0.00
epoch   3 | iteration   600 | Loss 2.080754 | Acc 71.67% | WER 75.44% | BLEU-4 0.00
epoch   3 | iteration   700 | Loss 2.236823 | Acc 67.50% | WER 86.86% | BLEU-4 0.00
epoch   3 | iteration   800 | Loss 1.730474 | Acc 71.67% | WER 86.56% | BLEU-4 0.00
epoch   3 | iteration   900 | Loss 2.071060 | Acc 67.50% | WER 75.36% | BLEU-4 0.00
epoch   3 | iteration  1000 | Loss 1.585053 | Acc 75.83% | WER 76.59% | BLEU-4 0.00
epoch   3 | iteration  1100 | Loss 1.265805 | Acc 78.33% | WER 83.21% | BLEU-4 0.00
epoch   3 | iteration  1200 | Loss 1.389765 | Acc 80.00% | WER 72.02% | BLEU-4 0.00
epoch   3 | iteration  1300 | Loss 1.455619 | Acc 76.67% | WER 84.03% | BLEU-4 0.00
epoch   3 | iteration  1400 | Loss 1.684294 | Acc 74.17% | WER 85.32% | BLEU-4 0.00
epoch   3 | iteration  1500 | Loss 1.629789 | Acc 72.50% | WER 76.39% | BLEU-4 0.00
epoch   3 | iteration  1600 | Loss 1.229926 | Acc 80.83% | WER 79.00% | BLEU-4 0.00
epoch   3 | iteration  1700 | Loss 1.814173 | Acc 74.17% | WER 73.99% | BLEU-4 0.00
epoch   3 | iteration  1800 | Loss 1.584407 | Acc 74.17% | WER 81.10% | BLEU-4 0.00
epoch   3 | iteration  1900 | Loss 1.522271 | Acc 74.17% | WER 75.08% | BLEU-4 0.00
epoch   3 | iteration  2000 | Loss 2.347258 | Acc 65.83% | WER 78.43% | BLEU-4 0.00
epoch   3 | iteration  2100 | Loss 2.076845 | Acc 71.67% | WER 84.80% | BLEU-4 0.00
epoch   3 | iteration  2200 | Loss 2.008008 | Acc 69.17% | WER 79.61% | BLEU-4 0.00
epoch   3 | iteration  2300 | Loss 1.428827 | Acc 75.83% | WER 81.84% | BLEU-4 0.00
epoch   3 | iteration  2400 | Loss 1.484406 | Acc 77.50% | WER 74.62% | BLEU-4 0.00
epoch   3 | iteration  2500 | Loss 1.824271 | Acc 75.00% | WER 75.51% | BLEU-4 0.00
epoch   3 | iteration  2600 | Loss 1.694387 | Acc 71.67% | WER 80.87% | BLEU-4 0.00
epoch   3 | iteration  2700 | Loss 1.119328 | Acc 81.67% | WER 75.50% | BLEU-4 0.00
epoch   3 | iteration  2800 | Loss 2.178398 | Acc 67.50% | WER 72.25% | BLEU-4 0.00
epoch   3 | iteration  2900 | Loss 1.605066 | Acc 78.33% | WER 67.95% | BLEU-4 0.00
epoch   3 | iteration  3000 | Loss 2.261615 | Acc 65.00% | WER 82.00% | BLEU-4 0.00
epoch   3 | iteration  3100 | Loss 3.317001 | Acc 53.33% | WER 93.36% | BLEU-4 0.00
epoch   3 | iteration  3200 | Loss 1.636332 | Acc 76.67% | WER 77.99% | BLEU-4 0.00
epoch   3 | iteration  3300 | Loss 2.030557 | Acc 69.17% | WER 74.72% | BLEU-4 0.00
epoch   3 | iteration  3400 | Loss 2.216630 | Acc 68.33% | WER 79.49% | BLEU-4 0.00
epoch   3 | iteration  3500 | Loss 2.246022 | Acc 69.17% | WER 83.63% | BLEU-4 0.00
epoch   3 | iteration  3600 | Loss 1.393267 | Acc 77.50% | WER 75.21% | BLEU-4 0.00
epoch   3 | iteration  3700 | Loss 1.457061 | Acc 78.33% | WER 64.09% | BLEU-4 3.57
epoch   3 | iteration  3800 | Loss 1.351183 | Acc 78.33% | WER 80.09% | BLEU-4 0.00
epoch   3 | iteration  3900 | Loss 1.402204 | Acc 73.33% | WER 80.62% | BLEU-4 0.00
epoch   3 | iteration  4000 | Loss 2.733424 | Acc 65.00% | WER 78.66% | BLEU-4 0.00
epoch   3 | iteration  4100 | Loss 1.666201 | Acc 73.33% | WER 80.77% | BLEU-4 0.00
epoch   3 | iteration  4200 | Loss 1.497290 | Acc 77.50% | WER 80.85% | BLEU-4 0.00
epoch   3 | iteration  4300 | Loss 1.543481 | Acc 77.50% | WER 76.25% | BLEU-4 0.00
epoch   3 | iteration  4400 | Loss 1.887443 | Acc 77.50% | WER 71.25% | BLEU-4 0.00
epoch   3 | iteration  4500 | Loss 1.835039 | Acc 71.67% | WER 78.16% | BLEU-4 0.00
epoch   3 | iteration  4600 | Loss 1.819905 | Acc 70.00% | WER 78.33% | BLEU-4 0.00
Average Training Loss of Epoch 3: 1.842270 | Acc: 72.17% | WER 79.22% | BLEU-4 0.07
Average Validation Loss of Epoch 3: 4.386265 | Acc: 55.03% | WER: 115.59% | BLEU-4: 0.00
Average test Loss of Epoch 3: 4.702125 | Acc: 53.53% | WER: 131.88% | BLEU-4: 0.00
####################Epoch 3 Model Saved#####################
epoch   4 | iteration   100 | Loss 1.338089 | Acc 78.33% | WER 70.49% | BLEU-4 0.00
epoch   4 | iteration   200 | Loss 1.332480 | Acc 79.17% | WER 90.00% | BLEU-4 0.00
epoch   4 | iteration   300 | Loss 2.083771 | Acc 67.50% | WER 80.66% | BLEU-4 0.00
epoch   4 | iteration   400 | Loss 1.654837 | Acc 75.83% | WER 80.26% | BLEU-4 0.00
epoch   4 | iteration   500 | Loss 2.468397 | Acc 62.50% | WER 86.16% | BLEU-4 0.00
epoch   4 | iteration   600 | Loss 2.106734 | Acc 67.50% | WER 75.03% | BLEU-4 0.00
epoch   4 | iteration   700 | Loss 1.087327 | Acc 82.50% | WER 73.81% | BLEU-4 0.00
epoch   4 | iteration   800 | Loss 2.039381 | Acc 66.67% | WER 73.39% | BLEU-4 0.00
epoch   4 | iteration   900 | Loss 1.530885 | Acc 76.67% | WER 72.16% | BLEU-4 0.00
epoch   4 | iteration  1000 | Loss 1.301214 | Acc 76.67% | WER 78.64% | BLEU-4 0.00
epoch   4 | iteration  1100 | Loss 2.280823 | Acc 67.50% | WER 78.75% | BLEU-4 0.00
epoch   4 | iteration  1200 | Loss 2.351204 | Acc 65.00% | WER 77.51% | BLEU-4 0.00
epoch   4 | iteration  1300 | Loss 1.429252 | Acc 80.83% | WER 69.94% | BLEU-4 0.00
epoch   4 | iteration  1400 | Loss 1.425472 | Acc 76.67% | WER 69.92% | BLEU-4 0.00
epoch   4 | iteration  1500 | Loss 1.719132 | Acc 72.50% | WER 87.29% | BLEU-4 0.00
epoch   4 | iteration  1600 | Loss 1.905465 | Acc 69.17% | WER 75.63% | BLEU-4 0.00
epoch   4 | iteration  1700 | Loss 1.911147 | Acc 70.83% | WER 73.70% | BLEU-4 0.00
epoch   4 | iteration  1800 | Loss 1.473019 | Acc 74.17% | WER 83.44% | BLEU-4 0.00
epoch   4 | iteration  1900 | Loss 2.859166 | Acc 61.67% | WER 69.33% | BLEU-4 0.00
epoch   4 | iteration  2000 | Loss 1.636670 | Acc 75.00% | WER 75.24% | BLEU-4 0.00
epoch   4 | iteration  2100 | Loss 2.063742 | Acc 67.50% | WER 78.29% | BLEU-4 0.00
epoch   4 | iteration  2200 | Loss 2.372166 | Acc 65.00% | WER 79.52% | BLEU-4 0.00
epoch   4 | iteration  2300 | Loss 1.712721 | Acc 75.83% | WER 79.05% | BLEU-4 0.00
epoch   4 | iteration  2400 | Loss 1.262959 | Acc 77.50% | WER 72.62% | BLEU-4 0.00
epoch   4 | iteration  2500 | Loss 1.641907 | Acc 70.83% | WER 82.63% | BLEU-4 0.00
epoch   4 | iteration  2600 | Loss 2.111684 | Acc 69.17% | WER 67.05% | BLEU-4 0.00
epoch   4 | iteration  2700 | Loss 0.865292 | Acc 84.17% | WER 63.96% | BLEU-4 0.00
epoch   4 | iteration  2800 | Loss 3.136590 | Acc 50.00% | WER 79.80% | BLEU-4 0.00
epoch   4 | iteration  2900 | Loss 1.861446 | Acc 68.33% | WER 77.58% | BLEU-4 0.00
epoch   4 | iteration  3000 | Loss 1.890023 | Acc 72.50% | WER 71.71% | BLEU-4 0.00
epoch   4 | iteration  3100 | Loss 2.013395 | Acc 65.83% | WER 69.86% | BLEU-4 0.00
epoch   4 | iteration  3200 | Loss 1.989316 | Acc 68.33% | WER 69.13% | BLEU-4 0.00
epoch   4 | iteration  3300 | Loss 1.359585 | Acc 75.00% | WER 79.59% | BLEU-4 0.00
epoch   4 | iteration  3400 | Loss 1.181524 | Acc 77.50% | WER 79.61% | BLEU-4 0.00
epoch   4 | iteration  3500 | Loss 1.545468 | Acc 74.17% | WER 79.19% | BLEU-4 0.00
epoch   4 | iteration  3600 | Loss 1.586705 | Acc 70.83% | WER 85.89% | BLEU-4 0.00
epoch   4 | iteration  3700 | Loss 1.682036 | Acc 74.17% | WER 66.52% | BLEU-4 0.00
epoch   4 | iteration  3800 | Loss 1.235177 | Acc 76.67% | WER 70.18% | BLEU-4 0.00
epoch   4 | iteration  3900 | Loss 1.316336 | Acc 78.33% | WER 75.24% | BLEU-4 0.00
epoch   4 | iteration  4000 | Loss 1.747700 | Acc 73.33% | WER 73.33% | BLEU-4 0.00
epoch   4 | iteration  4100 | Loss 1.698454 | Acc 74.17% | WER 76.89% | BLEU-4 0.00
epoch   4 | iteration  4200 | Loss 1.636720 | Acc 74.17% | WER 82.91% | BLEU-4 0.00
epoch   4 | iteration  4300 | Loss 2.031970 | Acc 67.50% | WER 80.52% | BLEU-4 0.00
epoch   4 | iteration  4400 | Loss 1.156363 | Acc 80.00% | WER 68.02% | BLEU-4 0.00
epoch   4 | iteration  4500 | Loss 1.523731 | Acc 74.17% | WER 71.98% | BLEU-4 0.00
epoch   4 | iteration  4600 | Loss 2.280692 | Acc 65.83% | WER 73.14% | BLEU-4 0.00
Average Training Loss of Epoch 4: 1.683944 | Acc: 73.48% | WER 75.40% | BLEU-4 0.14
Average Validation Loss of Epoch 4: 4.519298 | Acc: 63.37% | WER: 89.15% | BLEU-4: 0.00
Average test Loss of Epoch 4: 4.792423 | Acc: 60.17% | WER: 106.89% | BLEU-4: 0.00
####################Epoch 4 Model Saved#####################
epoch   5 | iteration   100 | Loss 2.394248 | Acc 68.33% | WER 68.50% | BLEU-4 0.00
epoch   5 | iteration   200 | Loss 1.009307 | Acc 80.00% | WER 68.16% | BLEU-4 0.00
epoch   5 | iteration   300 | Loss 1.938433 | Acc 65.83% | WER 75.84% | BLEU-4 0.00
epoch   5 | iteration   400 | Loss 1.403921 | Acc 75.83% | WER 76.41% | BLEU-4 0.00
epoch   5 | iteration   500 | Loss 1.574996 | Acc 78.33% | WER 70.14% | BLEU-4 0.00
epoch   5 | iteration   600 | Loss 1.501928 | Acc 74.17% | WER 76.69% | BLEU-4 0.00
epoch   5 | iteration   700 | Loss 1.393594 | Acc 77.50% | WER 68.57% | BLEU-4 0.00
epoch   5 | iteration   800 | Loss 1.023451 | Acc 81.67% | WER 68.41% | BLEU-4 0.00
epoch   5 | iteration   900 | Loss 1.721828 | Acc 69.17% | WER 81.16% | BLEU-4 0.00
epoch   5 | iteration  1000 | Loss 1.160421 | Acc 81.67% | WER 58.64% | BLEU-4 0.00
epoch   5 | iteration  1100 | Loss 1.410170 | Acc 77.50% | WER 80.36% | BLEU-4 0.00
epoch   5 | iteration  1200 | Loss 1.609048 | Acc 70.83% | WER 84.58% | BLEU-4 0.00
epoch   5 | iteration  1300 | Loss 1.115269 | Acc 81.67% | WER 56.91% | BLEU-4 2.50
epoch   5 | iteration  1400 | Loss 1.677948 | Acc 71.67% | WER 73.28% | BLEU-4 0.00
epoch   5 | iteration  1500 | Loss 1.508320 | Acc 71.67% | WER 82.54% | BLEU-4 0.00
epoch   5 | iteration  1600 | Loss 1.421109 | Acc 72.50% | WER 71.16% | BLEU-4 0.00
