Logging to file...
Dataset samples: 20652
######################Training Started######################
epoch   1 | iteration   100 | Loss 2.967866 | Acc 65.00% | WER 95.83% | BLEU-4 0.00
epoch   1 | iteration  2000 | Loss 0.865718 | Acc 90.00% | WER 36.43% | BLEU-4 0.00
epoch   1 | iteration  2100 | Loss 1.605986 | Acc 83.33% | WER 50.00% | BLEU-4 0.00
epoch   1 | iteration  2200 | Loss 1.295089 | Acc 83.33% | WER 66.67% | BLEU-4 0.00
epoch   1 | iteration  2300 | Loss 1.144076 | Acc 85.00% | WER 37.50% | BLEU-4 11.41
epoch   1 | iteration  2400 | Loss 0.431098 | Acc 96.67% | WER 14.29% | BLEU-4 37.50
epoch   1 | iteration  2500 | Loss 0.554269 | Acc 95.00% | WER 16.67% | BLEU-4 50.00
epoch   1 | iteration  2600 | Loss 1.370271 | Acc 83.33% | WER 43.59% | BLEU-4 0.00
epoch   1 | iteration  2700 | Loss 0.857912 | Acc 90.00% | WER 18.75% | BLEU-4 50.00
epoch   1 | iteration  2800 | Loss 1.243123 | Acc 86.67% | WER 31.52% | BLEU-4 8.46
epoch   1 | iteration  2900 | Loss 2.133739 | Acc 76.67% | WER 51.65% | BLEU-4 5.00
epoch   1 | iteration  3000 | Loss 0.861220 | Acc 90.00% | WER 28.12% | BLEU-4 19.23
epoch   1 | iteration  3100 | Loss 1.702174 | Acc 80.00% | WER 47.02% | BLEU-4 0.00
epoch   1 | iteration  3200 | Loss 0.717990 | Acc 90.00% | WER 38.18% | BLEU-4 6.25
epoch   1 | iteration  3300 | Loss 1.445314 | Acc 81.67% | WER 52.08% | BLEU-4 0.00
epoch   1 | iteration  3400 | Loss 0.927100 | Acc 90.00% | WER 31.11% | BLEU-4 14.29
epoch   1 | iteration  3500 | Loss 0.675386 | Acc 93.33% | WER 18.64% | BLEU-4 34.82
epoch   1 | iteration  3600 | Loss 0.739076 | Acc 93.33% | WER 21.59% | BLEU-4 22.50
epoch   1 | iteration  3700 | Loss 0.764455 | Acc 91.67% | WER 29.55% | BLEU-4 25.00
epoch   1 | iteration  3800 | Loss 0.885332 | Acc 90.00% | WER 32.97% | BLEU-4 15.33
epoch   1 | iteration  3900 | Loss 0.572199 | Acc 96.67% | WER 8.33% | BLEU-4 72.83
epoch   1 | iteration  4000 | Loss 1.616832 | Acc 85.00% | WER 37.50% | BLEU-4 15.38
epoch   1 | iteration  4100 | Loss 3.709783 | Acc 61.67% | WER 49.07% | BLEU-4 15.57
epoch   1 | iteration  4200 | Loss 1.349876 | Acc 85.00% | WER 40.83% | BLEU-4 0.00
epoch   1 | iteration  4300 | Loss 0.885729 | Acc 88.33% | WER 53.57% | BLEU-4 0.00
epoch   1 | iteration  4400 | Loss 1.713091 | Acc 83.33% | WER 29.91% | BLEU-4 13.37
epoch   1 | iteration  4500 | Loss 1.154272 | Acc 90.00% | WER 26.14% | BLEU-4 35.42
epoch   1 | iteration  4600 | Loss 1.086891 | Acc 86.67% | WER 38.18% | BLEU-4 0.00
epoch   1 | iteration  4700 | Loss 0.735278 | Acc 93.33% | WER 21.43% | BLEU-4 22.73
epoch   1 | iteration  4800 | Loss 0.816045 | Acc 90.00% | WER 38.89% | BLEU-4 0.00
epoch   1 | iteration  4900 | Loss 1.367256 | Acc 85.00% | WER 53.57% | BLEU-4 0.00
epoch   1 | iteration  5000 | Loss 0.865667 | Acc 93.33% | WER 33.33% | BLEU-4 33.33
epoch   1 | iteration  5100 | Loss 1.387007 | Acc 86.67% | WER 24.44% | BLEU-4 42.45
epoch   1 | iteration  5200 | Loss 0.659874 | Acc 93.33% | WER 22.22% | BLEU-4 33.33
epoch   1 | iteration  5300 | Loss 0.599880 | Acc 96.67% | WER 5.88% | BLEU-4 75.00
epoch   1 | iteration  5400 | Loss 0.595547 | Acc 95.00% | WER 18.06% | BLEU-4 16.67
epoch   1 | iteration  5500 | Loss 0.733128 | Acc 95.00% | WER 14.68% | BLEU-4 40.15
epoch   1 | iteration  5600 | Loss 1.563410 | Acc 83.33% | WER 33.93% | BLEU-4 20.63
epoch   1 | iteration  5700 | Loss 0.336807 | Acc 98.33% | WER 4.17% | BLEU-4 88.89
epoch   1 | iteration  5800 | Loss 0.587926 | Acc 93.33% | WER 31.25% | BLEU-4 0.00
epoch   1 | iteration  5900 | Loss 1.331285 | Acc 86.67% | WER 21.90% | BLEU-4 22.55
epoch   1 | iteration  6000 | Loss 0.351331 | Acc 96.67% | WER 15.48% | BLEU-4 16.67
epoch   1 | iteration  6100 | Loss 0.831519 | Acc 91.67% | WER 26.52% | BLEU-4 6.25
epoch   1 | iteration  6200 | Loss 0.807003 | Acc 93.33% | WER 16.23% | BLEU-4 24.43
epoch   1 | iteration  6300 | Loss 0.831635 | Acc 93.33% | WER 19.17% | BLEU-4 20.83
epoch   1 | iteration  6400 | Loss 0.849409 | Acc 90.00% | WER 29.17% | BLEU-4 8.46
epoch   1 | iteration  6500 | Loss 1.320876 | Acc 85.00% | WER 48.89% | BLEU-4 21.43
epoch   1 | iteration  6600 | Loss 0.997460 | Acc 90.00% | WER 24.79% | BLEU-4 16.67
epoch   1 | iteration  6700 | Loss 0.589076 | Acc 95.00% | WER 13.33% | BLEU-4 61.90
epoch   1 | iteration  6800 | Loss 0.487661 | Acc 96.67% | WER 7.42% | BLEU-4 70.91
epoch   1 | iteration  6900 | Loss 0.475277 | Acc 96.67% | WER 14.29% | BLEU-4 50.00
epoch   1 | iteration  7000 | Loss 1.583296 | Acc 83.33% | WER 37.14% | BLEU-4 37.50
epoch   1 | iteration  7100 | Loss 0.203570 | Acc 98.33% | WER 4.17% | BLEU-4 77.78
epoch   1 | iteration  7200 | Loss 1.247291 | Acc 86.67% | WER 44.44% | BLEU-4 0.00
epoch   1 | iteration  7300 | Loss 1.624813 | Acc 85.00% | WER 24.23% | BLEU-4 27.38
epoch   1 | iteration  7400 | Loss 0.801779 | Acc 93.33% | WER 16.67% | BLEU-4 40.00
epoch   1 | iteration  7500 | Loss 0.274659 | Acc 96.67% | WER 25.00% | BLEU-4 50.00
epoch   1 | iteration  7600 | Loss 0.667225 | Acc 93.33% | WER 16.67% | BLEU-4 55.56
epoch   1 | iteration  7700 | Loss 0.780998 | Acc 96.67% | WER 8.01% | BLEU-4 72.78
epoch   1 | iteration  7800 | Loss 0.777110 | Acc 93.33% | WER 15.38% | BLEU-4 50.00
epoch   1 | iteration  7900 | Loss 0.717176 | Acc 90.00% | WER 27.27% | BLEU-4 25.00
epoch   1 | iteration  8000 | Loss 0.869548 | Acc 90.00% | WER 38.10% | BLEU-4 0.00
epoch   1 | iteration  8100 | Loss 0.883224 | Acc 90.00% | WER 36.51% | BLEU-4 12.50
epoch   1 | iteration  8200 | Loss 0.374622 | Acc 96.67% | WER 14.29% | BLEU-4 50.00
epoch   1 | iteration  8300 | Loss 0.086362 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8400 | Loss 0.424976 | Acc 96.67% | WER 13.33% | BLEU-4 21.43
epoch   1 | iteration  8500 | Loss 0.610666 | Acc 96.67% | WER 8.12% | BLEU-4 65.91
epoch   1 | iteration  8600 | Loss 0.032371 | Acc 100.00% | WER 0.00% | BLEU-4 100.00
epoch   1 | iteration  8700 | Loss 1.527728 | Acc 83.33% | WER 36.81% | BLEU-4 10.00
epoch   1 | iteration  8800 | Loss 0.755405 | Acc 91.67% | WER 37.50% | BLEU-4 10.84
epoch   1 | iteration  8900 | Loss 0.496533 | Acc 95.00% | WER 25.56% | BLEU-4 33.33
epoch   1 | iteration  9000 | Loss 0.723939 | Acc 91.67% | WER 22.35% | BLEU-4 28.53
epoch   1 | iteration  9100 | Loss 0.197102 | Acc 98.33% | WER 3.85% | BLEU-4 80.00
epoch   1 | iteration  9200 | Loss 0.136687 | Acc 98.33% | WER 8.33% | BLEU-4 66.67
Average Training Loss of Epoch 1: 1.101167 | Acc: 88.29% | WER 32.95% | BLEU-4 26.08
Average Validation Loss of Epoch 1: 6.802237 | Acc: 60.81% | WER: 100.00% | BLEU-4: 0.00
Average test Loss of Epoch 1: 6.453627 | Acc: 62.80% | WER: 100.00% | BLEU-4: 0.00
####################Epoch 1 Model Saved#####################
