Logging to file...
Dataset samples: 18601
######################Training Started######################
epoch   1 | iteration   100 | Loss 2.225829 | Acc 70.00% | WER 102.22% | BLEU-4 0.00
epoch   3 | iteration   800 | Loss 2.119951 | Acc 70.00% | WER 86.28% | BLEU-4 0.00
epoch   3 | iteration   900 | Loss 1.475784 | Acc 78.33% | WER 91.94% | BLEU-4 0.00
epoch   3 | iteration  1000 | Loss 1.904500 | Acc 74.17% | WER 86.52% | BLEU-4 0.00
epoch   3 | iteration  1100 | Loss 1.923437 | Acc 70.00% | WER 88.38% | BLEU-4 0.00
epoch   3 | iteration  1200 | Loss 2.406139 | Acc 65.00% | WER 82.13% | BLEU-4 0.00
epoch   3 | iteration  1300 | Loss 1.557756 | Acc 74.17% | WER 84.93% | BLEU-4 0.00
epoch   3 | iteration  1400 | Loss 1.383293 | Acc 81.67% | WER 82.94% | BLEU-4 0.00
epoch   3 | iteration  1500 | Loss 1.435739 | Acc 78.33% | WER 84.55% | BLEU-4 0.00
epoch   3 | iteration  1600 | Loss 2.889459 | Acc 58.33% | WER 83.52% | BLEU-4 0.00
epoch   3 | iteration  1700 | Loss 1.817634 | Acc 75.00% | WER 92.52% | BLEU-4 0.00
epoch   3 | iteration  1800 | Loss 2.180803 | Acc 67.50% | WER 82.06% | BLEU-4 0.00
epoch   3 | iteration  1900 | Loss 2.028078 | Acc 70.00% | WER 89.55% | BLEU-4 0.00
epoch   3 | iteration  2000 | Loss 2.119867 | Acc 68.33% | WER 88.79% | BLEU-4 0.00
epoch   3 | iteration  2100 | Loss 2.280559 | Acc 66.67% | WER 87.92% | BLEU-4 0.00
epoch   3 | iteration  2200 | Loss 1.859347 | Acc 69.17% | WER 84.98% | BLEU-4 0.00
epoch   3 | iteration  2300 | Loss 2.117154 | Acc 70.83% | WER 79.72% | BLEU-4 0.00
epoch   3 | iteration  2400 | Loss 2.156995 | Acc 67.50% | WER 86.67% | BLEU-4 0.00
epoch   3 | iteration  2500 | Loss 1.638977 | Acc 78.33% | WER 91.99% | BLEU-4 0.00
epoch   3 | iteration  2600 | Loss 2.334870 | Acc 61.67% | WER 85.23% | BLEU-4 0.00
epoch   3 | iteration  2700 | Loss 1.624865 | Acc 75.00% | WER 92.26% | BLEU-4 0.00
epoch   3 | iteration  2800 | Loss 1.765286 | Acc 75.00% | WER 84.85% | BLEU-4 0.00
epoch   3 | iteration  2900 | Loss 1.638604 | Acc 75.00% | WER 92.22% | BLEU-4 0.00
epoch   3 | iteration  3000 | Loss 1.894266 | Acc 71.67% | WER 83.52% | BLEU-4 0.00
epoch   3 | iteration  3100 | Loss 2.340249 | Acc 68.33% | WER 89.24% | BLEU-4 0.00
epoch   3 | iteration  3200 | Loss 2.225878 | Acc 64.17% | WER 86.09% | BLEU-4 0.00
epoch   3 | iteration  3300 | Loss 1.613806 | Acc 75.00% | WER 81.45% | BLEU-4 0.00
epoch   3 | iteration  3400 | Loss 1.833753 | Acc 72.50% | WER 88.43% | BLEU-4 0.00
epoch   3 | iteration  3500 | Loss 1.929434 | Acc 70.00% | WER 85.92% | BLEU-4 0.00
epoch   3 | iteration  3600 | Loss 1.559574 | Acc 75.83% | WER 85.91% | BLEU-4 0.00
epoch   3 | iteration  3700 | Loss 1.824442 | Acc 73.33% | WER 95.83% | BLEU-4 0.00
epoch   3 | iteration  3800 | Loss 1.510075 | Acc 75.83% | WER 85.69% | BLEU-4 0.00
epoch   3 | iteration  3900 | Loss 2.017093 | Acc 69.17% | WER 84.64% | BLEU-4 0.00
epoch   3 | iteration  4000 | Loss 1.943630 | Acc 71.67% | WER 89.37% | BLEU-4 0.00
epoch   3 | iteration  4100 | Loss 2.431799 | Acc 70.83% | WER 85.70% | BLEU-4 0.00
epoch   3 | iteration  4200 | Loss 1.835807 | Acc 74.17% | WER 77.02% | BLEU-4 0.00
epoch   3 | iteration  4300 | Loss 1.530396 | Acc 75.00% | WER 76.97% | BLEU-4 0.00
epoch   3 | iteration  4400 | Loss 2.258693 | Acc 69.17% | WER 84.88% | BLEU-4 0.00
epoch   3 | iteration  4500 | Loss 2.643296 | Acc 63.33% | WER 84.57% | BLEU-4 0.00
epoch   3 | iteration  4600 | Loss 2.042834 | Acc 70.83% | WER 87.10% | BLEU-4 0.00
Average Training Loss of Epoch 3: 2.038140 | Acc: 69.93% | WER 85.69% | BLEU-4 0.00
Average Validation Loss of Epoch 3: 5.131369 | Acc: 51.40% | WER: 124.83% | BLEU-4: 0.00
Average test Loss of Epoch 3: 5.218728 | Acc: 51.83% | WER: 138.94% | BLEU-4: 0.00
####################Epoch 3 Model Saved#####################
epoch   4 | iteration   100 | Loss 1.950869 | Acc 73.33% | WER 79.87% | BLEU-4 0.00
epoch   4 | iteration   200 | Loss 1.750349 | Acc 73.33% | WER 80.40% | BLEU-4 0.00
epoch   4 | iteration   300 | Loss 1.793112 | Acc 74.17% | WER 84.72% | BLEU-4 0.00
epoch   4 | iteration   400 | Loss 1.759069 | Acc 72.50% | WER 83.91% | BLEU-4 0.00
epoch   4 | iteration   500 | Loss 2.624560 | Acc 57.50% | WER 92.20% | BLEU-4 0.00
epoch   4 | iteration   600 | Loss 2.308393 | Acc 68.33% | WER 84.24% | BLEU-4 0.00
epoch   4 | iteration   700 | Loss 2.076023 | Acc 65.83% | WER 92.07% | BLEU-4 0.00
epoch   4 | iteration   800 | Loss 1.978207 | Acc 71.67% | WER 84.38% | BLEU-4 0.00
epoch   4 | iteration   900 | Loss 1.441847 | Acc 73.33% | WER 87.33% | BLEU-4 0.00
epoch   4 | iteration  1000 | Loss 1.505723 | Acc 74.17% | WER 90.36% | BLEU-4 0.00
epoch   4 | iteration  1100 | Loss 1.972422 | Acc 72.50% | WER 88.13% | BLEU-4 0.00
epoch   4 | iteration  1200 | Loss 1.977336 | Acc 70.00% | WER 87.58% | BLEU-4 0.00
epoch   4 | iteration  1300 | Loss 2.037403 | Acc 70.00% | WER 92.12% | BLEU-4 0.00
epoch   4 | iteration  1400 | Loss 1.379306 | Acc 80.83% | WER 77.26% | BLEU-4 0.00
epoch   4 | iteration  1500 | Loss 1.767799 | Acc 73.33% | WER 81.84% | BLEU-4 0.00
epoch   4 | iteration  1600 | Loss 1.632819 | Acc 77.50% | WER 86.81% | BLEU-4 0.00
epoch   4 | iteration  1700 | Loss 1.637938 | Acc 71.67% | WER 80.15% | BLEU-4 0.00
epoch   4 | iteration  1800 | Loss 1.439907 | Acc 75.83% | WER 83.89% | BLEU-4 0.00
epoch   4 | iteration  1900 | Loss 1.874064 | Acc 68.33% | WER 89.21% | BLEU-4 0.00
epoch   4 | iteration  2000 | Loss 2.259247 | Acc 65.00% | WER 89.87% | BLEU-4 0.00
epoch   4 | iteration  2100 | Loss 2.191764 | Acc 66.67% | WER 85.75% | BLEU-4 0.00
epoch   4 | iteration  2200 | Loss 1.879945 | Acc 70.83% | WER 85.31% | BLEU-4 0.00
epoch   4 | iteration  2300 | Loss 2.201062 | Acc 65.00% | WER 81.34% | BLEU-4 0.00
epoch   4 | iteration  2400 | Loss 2.133635 | Acc 67.50% | WER 96.88% | BLEU-4 0.00
epoch   4 | iteration  2500 | Loss 2.327781 | Acc 65.00% | WER 81.88% | BLEU-4 0.00
epoch   4 | iteration  2600 | Loss 2.333646 | Acc 64.17% | WER 83.64% | BLEU-4 0.00
epoch   4 | iteration  2700 | Loss 2.959897 | Acc 58.33% | WER 84.90% | BLEU-4 0.00
epoch   4 | iteration  2800 | Loss 1.222413 | Acc 80.00% | WER 77.77% | BLEU-4 0.00
epoch   4 | iteration  2900 | Loss 2.259123 | Acc 66.67% | WER 90.22% | BLEU-4 0.00
epoch   4 | iteration  3000 | Loss 2.476205 | Acc 64.17% | WER 83.41% | BLEU-4 0.00
epoch   4 | iteration  3100 | Loss 2.416676 | Acc 60.83% | WER 88.69% | BLEU-4 0.00
epoch   4 | iteration  3200 | Loss 2.174199 | Acc 66.67% | WER 88.83% | BLEU-4 0.00
epoch   4 | iteration  3300 | Loss 1.646142 | Acc 74.17% | WER 90.00% | BLEU-4 0.00
epoch   4 | iteration  3400 | Loss 1.443540 | Acc 75.83% | WER 83.17% | BLEU-4 0.00
epoch   4 | iteration  3500 | Loss 1.239062 | Acc 77.50% | WER 94.44% | BLEU-4 0.00
epoch   4 | iteration  3600 | Loss 1.595277 | Acc 74.17% | WER 91.15% | BLEU-4 0.00
epoch   4 | iteration  3700 | Loss 1.505674 | Acc 77.50% | WER 79.86% | BLEU-4 0.00
epoch   4 | iteration  3800 | Loss 2.380139 | Acc 64.17% | WER 83.34% | BLEU-4 0.00
epoch   4 | iteration  3900 | Loss 1.824473 | Acc 70.00% | WER 82.78% | BLEU-4 0.00
epoch   4 | iteration  4000 | Loss 1.760111 | Acc 75.00% | WER 87.58% | BLEU-4 0.00
epoch   4 | iteration  4100 | Loss 2.219256 | Acc 66.67% | WER 88.95% | BLEU-4 0.00
epoch   4 | iteration  4200 | Loss 1.855536 | Acc 71.67% | WER 89.58% | BLEU-4 0.00
epoch   4 | iteration  4300 | Loss 2.450767 | Acc 62.50% | WER 89.54% | BLEU-4 0.00
epoch   4 | iteration  4400 | Loss 1.609361 | Acc 74.17% | WER 94.10% | BLEU-4 0.00
epoch   4 | iteration  4500 | Loss 1.515878 | Acc 77.50% | WER 84.80% | BLEU-4 0.00
epoch   4 | iteration  4600 | Loss 1.580477 | Acc 75.83% | WER 73.21% | BLEU-4 0.00
Average Training Loss of Epoch 4: 1.986813 | Acc: 70.05% | WER 85.32% | BLEU-4 0.00
Average Validation Loss of Epoch 4: 5.203274 | Acc: 64.00% | WER: 84.12% | BLEU-4: 0.00
Average test Loss of Epoch 4: 5.143724 | Acc: 64.07% | WER: 88.49% | BLEU-4: 0.00
####################Epoch 4 Model Saved#####################
epoch   5 | iteration   100 | Loss 1.798967 | Acc 71.67% | WER 90.42% | BLEU-4 0.00
epoch   5 | iteration   200 | Loss 2.213344 | Acc 66.67% | WER 82.95% | BLEU-4 0.00
epoch   5 | iteration   300 | Loss 2.188900 | Acc 65.00% | WER 96.35% | BLEU-4 0.00
epoch   5 | iteration   400 | Loss 1.654720 | Acc 71.67% | WER 89.32% | BLEU-4 0.00
epoch   5 | iteration   500 | Loss 1.745551 | Acc 72.50% | WER 83.68% | BLEU-4 0.00
epoch   5 | iteration   600 | Loss 1.831175 | Acc 74.17% | WER 86.62% | BLEU-4 0.00
epoch   5 | iteration   700 | Loss 1.895402 | Acc 71.67% | WER 85.36% | BLEU-4 0.00
epoch   5 | iteration   800 | Loss 1.726269 | Acc 72.50% | WER 82.50% | BLEU-4 0.00
epoch   5 | iteration   900 | Loss 1.996274 | Acc 67.50% | WER 80.92% | BLEU-4 0.00
epoch   5 | iteration  1000 | Loss 1.874426 | Acc 70.83% | WER 78.76% | BLEU-4 0.00
epoch   5 | iteration  1100 | Loss 2.148598 | Acc 67.50% | WER 86.21% | BLEU-4 0.00
epoch   5 | iteration  1200 | Loss 2.891787 | Acc 59.17% | WER 90.46% | BLEU-4 0.00
epoch   5 | iteration  1300 | Loss 1.699908 | Acc 74.17% | WER 73.04% | BLEU-4 0.00
epoch   5 | iteration  1400 | Loss 1.985073 | Acc 69.17% | WER 92.68% | BLEU-4 0.00
epoch   5 | iteration  1500 | Loss 2.356719 | Acc 65.00% | WER 90.49% | BLEU-4 0.00
epoch   5 | iteration  1600 | Loss 1.891934 | Acc 70.00% | WER 87.82% | BLEU-4 0.00
epoch   5 | iteration  1700 | Loss 1.483684 | Acc 80.00% | WER 74.10% | BLEU-4 0.00
epoch   5 | iteration  1800 | Loss 1.999531 | Acc 67.50% | WER 88.18% | BLEU-4 0.00
epoch   5 | iteration  1900 | Loss 1.657710 | Acc 75.00% | WER 89.17% | BLEU-4 0.00
epoch   5 | iteration  2000 | Loss 2.209204 | Acc 65.00% | WER 84.74% | BLEU-4 0.00
epoch   5 | iteration  2100 | Loss 2.821200 | Acc 60.00% | WER 78.85% | BLEU-4 0.00
epoch   5 | iteration  2200 | Loss 2.850326 | Acc 57.50% | WER 86.32% | BLEU-4 0.00
epoch   5 | iteration  2300 | Loss 2.541919 | Acc 60.00% | WER 81.68% | BLEU-4 0.00
epoch   5 | iteration  2400 | Loss 2.044008 | Acc 70.00% | WER 83.47% | BLEU-4 0.00
epoch   5 | iteration  2500 | Loss 1.854426 | Acc 71.67% | WER 92.36% | BLEU-4 0.00
epoch   5 | iteration  2600 | Loss 2.640959 | Acc 58.33% | WER 85.85% | BLEU-4 0.00
epoch   5 | iteration  2700 | Loss 2.222302 | Acc 66.67% | WER 83.22% | BLEU-4 0.00
epoch   5 | iteration  2800 | Loss 1.670007 | Acc 70.83% | WER 88.18% | BLEU-4 0.00
epoch   5 | iteration  2900 | Loss 2.031777 | Acc 68.33% | WER 82.27% | BLEU-4 0.00
epoch   5 | iteration  3000 | Loss 2.178510 | Acc 65.83% | WER 88.30% | BLEU-4 0.00
epoch   5 | iteration  3100 | Loss 1.882960 | Acc 74.17% | WER 73.31% | BLEU-4 0.00
epoch   5 | iteration  3200 | Loss 1.805050 | Acc 71.67% | WER 84.84% | BLEU-4 0.00
epoch   5 | iteration  3300 | Loss 2.422638 | Acc 61.67% | WER 89.80% | BLEU-4 0.00
epoch   5 | iteration  3400 | Loss 1.688113 | Acc 72.50% | WER 89.74% | BLEU-4 0.00
epoch   5 | iteration  3500 | Loss 2.435706 | Acc 65.83% | WER 81.99% | BLEU-4 0.00
epoch   5 | iteration  3600 | Loss 2.192732 | Acc 69.17% | WER 86.36% | BLEU-4 0.00
epoch   5 | iteration  3700 | Loss 1.577006 | Acc 71.67% | WER 88.89% | BLEU-4 0.00
epoch   5 | iteration  3800 | Loss 2.104713 | Acc 68.33% | WER 88.39% | BLEU-4 0.00
epoch   5 | iteration  3900 | Loss 1.118538 | Acc 81.67% | WER 87.22% | BLEU-4 0.00
epoch   5 | iteration  4000 | Loss 1.969739 | Acc 71.67% | WER 88.48% | BLEU-4 0.00
epoch   5 | iteration  4100 | Loss 1.971181 | Acc 70.00% | WER 90.31% | BLEU-4 0.00
epoch   5 | iteration  4200 | Loss 1.754702 | Acc 70.83% | WER 78.49% | BLEU-4 0.00
epoch   5 | iteration  4300 | Loss 1.957150 | Acc 69.17% | WER 85.24% | BLEU-4 0.00
epoch   5 | iteration  4400 | Loss 2.142181 | Acc 70.00% | WER 78.90% | BLEU-4 0.00
epoch   5 | iteration  4500 | Loss 2.379635 | Acc 62.50% | WER 87.40% | BLEU-4 0.00
epoch   5 | iteration  4600 | Loss 1.972542 | Acc 70.83% | WER 85.36% | BLEU-4 0.00
Average Training Loss of Epoch 5: 1.944230 | Acc: 70.18% | WER 84.89% | BLEU-4 0.01
Average Validation Loss of Epoch 5: 4.562763 | Acc: 63.53% | WER: 85.64% | BLEU-4: 0.00
Average test Loss of Epoch 5: 4.582183 | Acc: 63.87% | WER: 92.24% | BLEU-4: 0.00
####################Epoch 5 Model Saved#####################
epoch   6 | iteration   100 | Loss 1.836635 | Acc 69.17% | WER 81.52% | BLEU-4 0.00
epoch   6 | iteration   200 | Loss 2.678668 | Acc 58.33% | WER 85.87% | BLEU-4 0.00
epoch   6 | iteration   300 | Loss 2.929070 | Acc 59.17% | WER 86.53% | BLEU-4 0.00
epoch   6 | iteration   400 | Loss 1.730867 | Acc 72.50% | WER 86.88% | BLEU-4 0.00
epoch   6 | iteration   500 | Loss 1.804614 | Acc 74.17% | WER 86.20% | BLEU-4 0.00
epoch   6 | iteration   600 | Loss 2.106157 | Acc 65.83% | WER 87.69% | BLEU-4 0.00
epoch   6 | iteration   700 | Loss 1.900017 | Acc 70.00% | WER 83.13% | BLEU-4 0.00
epoch   6 | iteration   800 | Loss 1.886989 | Acc 73.33% | WER 88.45% | BLEU-4 0.00
epoch   6 | iteration   900 | Loss 2.142505 | Acc 65.00% | WER 93.08% | BLEU-4 0.00
epoch   6 | iteration  1000 | Loss 2.133403 | Acc 70.83% | WER 81.72% | BLEU-4 0.00
epoch   6 | iteration  1100 | Loss 1.439557 | Acc 80.00% | WER 82.29% | BLEU-4 0.00
epoch   6 | iteration  1200 | Loss 1.447342 | Acc 77.50% | WER 73.61% | BLEU-4 0.00
epoch   6 | iteration  1300 | Loss 2.146976 | Acc 68.33% | WER 85.17% | BLEU-4 0.00
epoch   6 | iteration  1400 | Loss 2.146142 | Acc 70.00% | WER 85.76% | BLEU-4 0.00
epoch   6 | iteration  1500 | Loss 2.094624 | Acc 70.00% | WER 74.85% | BLEU-4 0.00
epoch   6 | iteration  1600 | Loss 2.311318 | Acc 68.33% | WER 82.29% | BLEU-4 0.00
